,Unnamed: 0,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,growthcurve_OD,growthcurve_time,exp_number_usedonly,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,formate,formate_y0,formate_OD,formate_conc,maltose,maltose_y0,maltose_OD,maltose_conc,butyrate_y0,butyrate_OD,butyrate_conc,glucose_std,acetate_std,propionate_std,succinate_std,lactate_std,butyrate_std,formate_std,maltose_std,total_ferm,total_ferm_std,total_uptake,total_uptake_std,growth_rate_std
56,,,ATCC8492,B.uniformis,"av [25, 24, 23]_used_only: [19.0, 20.0, 21.0]",av,av_B.uniformis_ATCC8492_YCA,YCA,,,1.04635369123962,,,,,3.0,,-6.650701013826024,,,,3.6100488070934507,,,,0.2924390642298711,,,,-4.688354512218742e-16,,,,10.845330330211246,,,,-0.0163555562772164,4.76527051645829,,,,-0.14782611704210794,,,,,,,0.21751693287815144,0.26361716793263495,0.15532438016637998,1.3539817599294313e-15,0.4177708640154248,0.041800890508269746,0.11228173986594399,0.006052638095422162,19.220649653762983,0.5412334126023693,-6.650701013826024,0.21751693287815144,0.04844474808342192
57,,,DSM 1447,B.vulgatus,"av [19, 11, 10]_used_only: [22.0, 23.0, 24.0]",av,av_B.vulgatus_DSM 1447_YCA,YCA,,,1.430963859279075,,,,,3.0,,-4.613216121926509,,,,8.570647747034283,,,,1.7453854402047426,,,,2.0856413796454105,,,,-0.08194008423081756,,,,0.004759992133892703,6.878825342140742,,,,-0.07001252067166167,,,,,,,0.874407430119515,6.666983461719102,2.851086206418379,2.035606891268806,0.4468049170354746,0.3194661096209962,7.027171907444274,0.027884117297316904,19.61203633787548,11.395697905163482,-4.613216121926509,0.874407430119515,1.045730998750087
58,,,DSM3979,C.aerofaciens,"av [49, 50, 52, 34]_used_only: [25.0, 26.0, 27.0, 28.0]",av,av_C.aerofaciens_DSM3979_YCA,YCA,,,0.5044066648177102,,,,,4.0,,-6.349981239104656,,,,4.440343854664931,,,,1.7562951338067285,,,,0.2647619759352961,,,,2.050442528873127,,,,0.7742204381880187,5.122145254157272,,,,-0.38973231915597956,,,,,,,0.5685391165035497,1.0455886564089376,0.7838431505644886,0.21507734771437542,0.5551114916735014,0.04543968958757775,0.9855776876219446,2.19437358559592,13.756336990596068,1.1222771361741573,-6.349981239104656,0.5685391165035497,0.1346459939204282
59,,,NCM3722,E.coli,"av [2, 22, 1]_used_only: [29.0, 30.0, 31.0]",av,av_E.coli_NCM3722_YCA,YCA,,,1.6192496285016602,,,,,3.0,,-3.814796975790592,,,,9.180978017097681,,,,-0.5750271898843377,,,,1.6264217653820172,,,,0.4046979155751946,,,,-0.22336132582759563,10.117314505149801,,,,-0.10855368300605721,,,,,,,0.05833487416767447,1.39837710608251,1.1143396790368123,0.39721614630140406,0.46120336429875236,0.39539534108749497,1.132452847907666,0.02099601147816789,21.236730405367208,2.3044681940858447,-3.814796975790592,0.05833487416767447,0.11214864114168539
60,,,ATCC33656,E.rectale,"av [39, 30, 36]_used_only: [32.0, 33.0, 34.0]",av,av_E.rectale_ATCC33656_YCA,YCA,,,0.7773149187253686,,,,,3.0,,-6.572608888213082,,,,2.868648357841039,,,,0.7296346938403432,,,,0.03975170654341167,,,,0.02552435379927027,,,,3.8870954457949245,1.5220604412723941,,,,-0.19979425684352728,,,,,,,0.2685032259422097,0.9468782810368295,0.09298400524086702,0.11485743402531376,0.14221857010026018,0.3963357352536476,0.39429427869768036,0.4964652886293266,8.50008545832457,1.5824932415518753,-6.572608888213082,0.2685032259422097,0.03766753137150455
61,,,DSM17677,F.prausnitzii,"av [48, 40, 54]_used_only: [35.0, 36.0, 37.0]",av,av_F.prausnitzii_DSM17677_YCA,YCA,,,0.38925423326179126,,,,,3.0,,-0.4807286560490441,,,,-0.15238266662073058,,,,0.6957804497445892,,,,0.01471356410102817,,,,-0.4801310647319581,,,,4.366986860140474,6.256170414836638,,,,-2.670848830728673,,,,,,,0.502637072464182,0.26396475022040117,0.21317148640353814,0.1259013345194451,0.14624974370143434,0.519808837076351,0.9517622310977764,0.4461725093988654,11.167499742373403,0.8983127145119787,-2.670848830728673,0.4461725093988654,0.03888310512527206
62,,,DSM18205,P.copri,"av [29, 27, 26]_used_only: [38.0, 39.0, 40.0]",av,av_P.copri_DSM18205_YCA,YCA,,,0.7956237987727103,,,,,3.0,,-8.366688070790056,,,,4.8943999622721535,,,,0.1293536249530657,,,,-2.2099511005431545e-16,,,,12.054597977412273,,,,-0.001996333997732432,5.168294727108693,,,,-0.5306769710934741,,,,,,,0.6798524433462443,0.2959328522853524,0.18319639689900472,7.96815172133779e-16,1.479057693646422,0.10303519447897107,6.430884781171077,0.036439925888653316,22.868667752443002,3.0861674717537726,-8.366688070790056,0.6798524433462443,0.029777505906070756
63,,,HM-169,P.distastonis,"av [16, 13, 12]_used_only: [41.0, 42.0, 43.0]",av,av_P.distastonis_HM-169_YCA,YCA,,,0.4337339282675077,,,,,3.0,,-5.299506793431721,,,,2.7815159368071014,,,,0.6803311969502023,,,,2.1058805137421235,,,,0.17652271572494257,,,,-0.27089283884632037,1.5088449616064257,,,,-0.1352699432304548,,,,,,,0.1891164444887762,1.8646214850592302,1.7102508186167809,0.39794807469620697,0.4883830156069825,0.5879346485521786,1.6728033916781482,0.15635685119642215,7.832748104279141,3.849687883919386,-5.299506793431721,0.1891164444887762,0.1617792525491216
64,,,ATCC27255,R.bromii,"av [21, 15, 14]_used_only: [44.0, 45.0, 46.0]",av,av_R.bromii_ATCC27255_YCA,YCA,,,1.8705096324896398,,,,,3.0,,-0.2556895750318208,,,,12.7623536214958,,,,3.52535987632794,,,,-0.11340052476790195,,,,-0.0729393512283512,,,,0.5866656572837036,0.006821115125377493,,,,-0.7321853909241031,,,,,,,0.15474500163335647,3.112389104239217,1.4023421132100242,0.4725322737174106,0.15511370509216849,0.35784069521097245,11.635623374044409,0.5651131678888743,21.277070607287374,6.69436426578429,-0.7321853909241031,0.5651131678888743,0.5079681981494851
65,,,DSM14610,R.intestinalis,"av [31, 45, 47, 37]_used_only: [47.0, 48.0, 49.0, 50.0]",av,av_R.intestinalis_DSM14610_YCA,YCA,,,0.7541543109705939,,,,,4.0,,-5.271650479408245,,,,3.20462270206815,,,,0.49239968347620944,,,,0.13581494786941417,,,,-0.09231276317030689,,,,2.923401259893891,1.7362460163237254,,,,0.11223307170041413,,,,,,,1.9315309051377234,1.4183952378491353,2.295116422239015,0.08333822800078902,0.09187883486369583,0.9386277525189278,4.785999286697692,0.5333095513433532,8.47413963717388,4.7928287980466076,-5.271650479408245,1.9315309051377234,0.03774119714807658
