,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,butyrate_y0,butyrate_OD,butyrate_conc,formate,formate_y0,formate_OD,formate_conc,ethanol,ethanol_y0,ethanol_OD,ethanol_conc,exp_number_usedonly
177,,DSM 1447,B.vulgatus,BHI-Richa-22Dec30,BHI-Richa-22Dec30,178.0,BHI,Richa/Jonas,2.0,0.3834159528324556,yes,1.0,2022-12-30 00:00:00,-2.5075034802374723,6.457602240286481,[0.12  0.151 0.2   0.348 0.51 ],[6.22868282 6.00241698 5.98113282 5.53344763 5.20985883],10.143565411313713,1.7995589271022228,[0.12  0.151 0.2   0.348 0.51 ],[3.17233337 3.38561354 3.76194722 4.96147303 7.1972259 ],0.972142346791468,11.732860240362307,[0.12  0.151 0.2   0.348 0.51 ],[11.95101935 11.74797104 11.93164352 12.11029112 12.21535335],1.3257814683973055,1.1686914694558999,[0.12  0.151 0.2   0.348 0.51 ],[1.3824744  1.36045946 1.41138754 1.56005403 1.89104549],0.78995883809535,1.802697812739116,[0.12  0.151 0.2   0.348 0.51 ],[1.8949231  1.90942525 1.9729797  2.08809732 2.19791898],-0.04710828724071515,0.09209003946001909,[0.12  0.151 0.2   0.348 0.51 ],[0.09680373 0.05163723 0.09906427 0.09324656 0.05709149],5.4401480486249,0.5990226899647273,[0.12  0.151 0.2   0.348 0.51 ],[1.42476065 1.45902598 1.49725686 2.35368504 3.49034167],-2.868274718527032,3.7301472957575132,[0.12  0.151 0.2   0.348 0.51 ],[ 4.14902854  3.85875858  2.9940617  -0.0390197   3.87597025],33.0
176,,DSM 1447,B.vulgatus,BHI-Richa-22Dec30,BHI-Richa-22Dec30,177.0,BHI,Richa/Jonas,1.0,0.3156973514155775,yes,1.0,2022-12-30 00:00:00,-3.8340347852411147,6.6630708454425625,[0.117 0.15  0.19  0.3   0.373],[6.20556548 6.08985342 5.97160279 5.44563646 5.27023677],6.629719034774448,2.4404847623877113,[0.117 0.15  0.19  0.3   0.373],[3.20786267 3.4305323  3.74432489 4.36119072 4.95009574],0.5485999053300302,11.852610040534575,[0.117 0.15  0.19  0.3   0.373],[11.98596878 11.91868599 11.9467885  11.84935054 12.18217429],0.8001366220384988,1.2639306470413914,[0.117 0.15  0.19  0.3   0.373],[1.3764209  1.37716919 1.40546136 1.48480992 1.57994626],0.8702482956091275,1.805149204164804,[0.117 0.15  0.19  0.3   0.373],[1.9090822  1.9502151  1.9671549  2.02280496 2.15986944],0.06644996711821423,0.05663545291655374,[0.117 0.15  0.19  0.3   0.373],[0.05022355 0.05775798 0.08957826 0.10240765 0.05829829],3.1143900108596254,0.9861228236477991,[0.117 0.15  0.19  0.3   0.373],[1.45083492 1.38184663 1.49066529 2.00539761 2.12113037],-9.879483288543799,2.97259086872131,[0.117 0.15  0.19  0.3   0.373],[ 4.07605246 -0.11353108 -0.07467463 -0.08056948 -0.10813905],34.0
111,,DSM 1447,B.vulgatus,BHI-Richa-22Dec24,BHI-Richa-22Dec24,112.0,BHI,Richa,,0.839907467064132,,1.0,2022-12-24 00:00:00,-4.176114646105424,7.3663834726330695,[0.083 0.143 0.192 0.318 0.4  ],[6.98159493 6.7800494  6.59143163 6.08379795 5.65097722],5.27459296838554,2.8952918484482635,[0.083 0.143 0.192 0.318 0.4  ],[3.35165559 3.66000826 3.88889644 4.5165557  5.05128087],3.0118538097405487,12.300243098830244,[0.083 0.143 0.192 0.318 0.4  ],[11.9692719  13.19259258 13.19805174 13.2464855  13.31627971],1.99300091133088,1.543340308403959,[0.083 0.143 0.192 0.318 0.4  ],[1.71657118 1.84260501 1.9256159  2.10317035 2.39278815],0.6500943218535402,2.0812701758002454,[0.083 0.143 0.192 0.318 0.4  ],[2.13747254 2.17103167 2.20832856 2.28367599 2.34434927],-0.005823927220999997,0.04710565108308068,[0.083 0.143 0.192 0.318 0.4  ],[0.05447938 0.04133417 0.04194475 0.04061234 0.05054163],2.5711891473688246,1.128849873112396,[0.083 0.143 0.192 0.318 0.4  ],[1.28195968 1.63733809 1.52834422 1.97716162 2.14031662],2.815012626220158,0.35689472086740903,[0.083 0.143 0.192 0.318 0.4  ],[-0.4338037   1.85692022  1.18854842  1.03379491  1.3368681 ],
110,,DSM 1447,B.vulgatus,BHI-Richa-22Dec24,BHI-Richa-22Dec24,111.0,BHI,Richa,,1.352987143532128,,1.0,2022-12-24 00:00:00,-6.860000898612723,7.591802389892796,[0.095 0.19  0.281 0.374 0.45 ],[6.85850289 6.37581406 5.73239951 4.95649386 4.50040038],-0.10444797312500413,3.1277306850484674,[0.095 0.19  0.281 0.374 0.45 ],[3.09736342 3.1360528  3.09019652 3.10600314 3.06385486],1.8846709599324527,13.310663223724042,[0.19  0.281 0.374 0.45 ],[13.68721746 13.81160964 14.01605434 14.16842034],-2.2025566871577476,1.8813218536459404,[0.095 0.19  0.281 0.374 0.45 ],[1.6646419  1.48163321 1.26786084 1.01586308 0.91505644],9.839657278886495,1.5300059926888185,[0.095 0.19  0.281 0.374 0.45 ],[2.54480965 3.33940705 4.18009758 5.29730022 5.96553908],0.038325160049306715,0.04642349824288026,[0.095 0.19  0.281 0.374 0.45 ],[0.04540917 0.05209169 0.06714116 0.0659002  0.05484724],0.8106465167786011,1.451425582709591,[0.095 0.19  0.281 0.374 0.45 ],[1.56211606 1.63396504 1.56675143 1.74982235 1.87127169],-1.9674751033287616,2.788654754616736,[0.095 0.19  0.281 0.374 0.45 ],[ 2.3626856   2.24891205  1.50494722  5.36227873 -0.27034021],
118,remove third data point,DSM3979,C.aerofaciens,Markus_BHI-202212_27,Markus_BHI-202212_27,119.0,BHI,Markus,1.0,0.8530851786850825,yes,1.0,2022-12-27 00:00:00,-4.768953777006514,10.966510839477698,[0.165 0.253 0.318 0.45 ],[ 9.97965934  9.45904367 10.33084895  8.44051223],8.810653317153985,-9.673936808045484,[0.165 0.253 0.318 0.45 ],[-8.38519519 -7.6270661  -6.24390773 -5.99014337],-6.238220878131074,8.23828026992289,[0.165 0.253 0.318 0.45 ],[7.12266019 6.80641883 6.2223815  5.4031306 ],3.466995595694784,0.44893069169243544,[0.165 0.253 0.318 0.45 ],[0.99579913 1.26759208 1.69310345 1.95108488],5.067878116948869,1.4445395822199127,[0.165 0.253 0.318 0.45 ],[2.34954658 2.6398067  3.03726471 3.76204379],,,,,17.277501032247685,-1.1521935120982458,[0.165 0.253 0.318 0.45 ],[1.51159306 3.33034543 4.57965084 6.46075285],-1.7381193840194307,-1.3446843881547124,[0.165 0.253 0.318 0.45 ],[-1.59408455 -1.65739812 -2.16771712 -2.02094735],35.0
135,double check growth conditions,DSM3979,C.aerofaciens,TG2022-Friday,TG2022-Friday,136.0,tbd,Jonas,,0.6088560755209502,no,1.0,,1.108928878472884,16.878361949089502,[0.152 0.215],[17.04691914 17.11678166],3.4366359014581307,10.819951057869538,[0.152 0.215],[11.34231971 11.55882778],-1.6304853357676794,6.169468303366178,[0.152 0.215],[5.92163453 5.81891396],0.7097024799440711,0.2818397597988569,[0.152 0.215 0.386 0.466],[0.40554179 0.40395015 0.58928028 0.59371415],5.344305279526238,-0.16381052298122337,[0.152 0.215 0.386 0.466],[0.70594776 0.91887146 1.88185581 2.35279102],-0.0508290971257305,0.04985399044501914,[0.152 0.215 0.386 0.466],[0.0482903  0.03142172 0.02959065 0.02815262],5.988267964685072,1.6802206765941063,[0.152 0.215 0.386 0.466],[2.6129742  2.95869359 3.93148746 4.51742611],4.915405008046946,7.534707157077136,[0.152 0.215 0.386 0.466],[8.37508633 8.50174255 9.34777022 9.90610823],
29, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,DSM3979,C.aerofaciens,yield_expt_090222_modified_epsi,run3,12.0,epsilon_plus,Richa,,0.7450123433009231,no,1.0,20220906,-7.194858777723788,19.34368118195599,[0.073 0.216 0.452],[18.83087882 17.76964226 16.0991321 ],3.6034789353106973,12.014994705895704,[0.073 0.216 0.452],[12.26193783 12.81921906 13.63400511],0.32259266721468804,7.33515876736364,[0.073 0.216 0.452],[7.33862302 7.43709395 7.4688005 ],0.27347034197843795,0.2235707709475482,[0.073 0.216 0.311 0.452],[0.23740742 0.0792683  0.66548403 0.19981413],6.273394005767209,0.9323602296689575,[0.073 0.216 0.311 0.452],[1.43792705 2.28830743 2.75391882 3.84889811],-0.010777406412752388,0.1435033272727363,[0.073 0.216 0.311 0.452],[0.14911252 0.14191889 0.1217152  0.14992886],4.3200499008608695,2.479123968881912,[0.073 0.216 0.311 0.452],[2.79000183 3.68298817 3.38157456 4.60662382],,,,,
149,double check growth conditions,DSM3979,C.aerofaciens,TG2022-SaturdaySunday,TG2022-SaturdaySunday,150.0,tbd,Jonas,,0.8602992512644374,yes,1.0,,-11.177901865734919,19.91494317524087,[0.151 0.29  0.356 0.431],[18.31058189 16.91305016 15.17323648 15.53644068],1.6325765645186128,12.066171362570708,[0.151 0.29  0.356 0.431],[12.32602492 12.53090515 12.61396771 12.79859169],-0.9454216045290702,7.426116378314844,[0.151 0.29  0.356 0.431],[7.29766315 7.13607972 7.06596438 7.04378053],-0.5778263580541563,0.370114345783522,[0.151 0.29  0.356 0.431],[0.30542276 0.164539   0.15163418 0.14929068],9.30811947710712,0.1380536863253779,[0.151 0.29  0.356 0.431],[1.51657756 2.87573347 3.48050107 4.10977336],-0.5676318438844153,0.2803146159539745,[0.151 0.29  0.356 0.431],[0.20789663 0.10095171 0.05633456 0.05902366],4.923757142807105,2.2951199496532424,[0.151 0.29  0.356 0.431],[2.9902134  3.79919026 4.08542818 4.35202173],-2.997350532387693,11.39558668947586,[0.151 0.29  0.356 0.431],[11.06255298 10.42411839 10.07435425 10.34057469],36.0
3,,DSM3979,C.aerofaciens,yield_expt_090622_rerun_sep2nd,run3hplcrep,4.0,epsilon_plus,Richa,,0.7450123433009231,yes,1.0,20220906,-5.969159531730676,18.655815414375677,[0.073 0.216 0.311 0.452],[18.05653242 17.56507694 16.90656935 15.81552711],3.6961148473408816,11.559474828063369,[0.073 0.216 0.311 0.452],[11.81627065 12.39431066 12.68291468 13.23271614],0.4750890801012147,6.837068509641984,[0.073 0.216 0.311 0.452],[6.87570844 6.93700614 6.97866955 7.05668362],-0.04532585786829498,0.21032401955769567,[0.216 0.311 0.452],[0.20165073 0.19435793 0.19058939],6.344187833256005,0.9208304828163981,[0.073 0.216 0.311 0.452],[1.42176175 2.29334254 2.78862587 3.85367738],0.14034782964483172,0.07613789340357549,[0.073 0.216 0.311 0.452],[0.08227322 0.11383761 0.11847367 0.13761299],4.192187573465792,2.0736115873783802,[0.073 0.216 0.311 0.452],[2.28554023 3.10439097 3.42065367 3.8940428 ],1.6309257542561941,8.97604549520885,[0.216 0.311 0.452],[9.34179056 9.46072607 9.72229617],37.0
122,,DSM3979,C.aerofaciens,Markus_BHI-202212_27,Markus_BHI-202212_27,123.0,BHI,Markus,2.0,0.6134915644586738,yes,1.0,2022-12-27 00:00:00,-12.862472368197691,13.540417714981732,[0.147 0.286 0.4   0.509],[11.4802599  10.02195692  8.63017663  6.76783949],9.140741471209093,-8.986759593660022,[0.147 0.286 0.4   0.509],[-7.40288213 -7.0030121  -4.83822178 -4.43604731],-1.456682660866309,8.052795403250071,[0.147 0.286 0.4   0.509],[7.86020341 7.43791908 7.80420952 7.15398147],3.879180999251567,0.4886027241007189,[0.147 0.286 0.4   0.509],[1.13888977 1.41265894 2.15371273 2.45501036],7.983128092431566,1.0489451158504317,[0.147 0.286 0.4   0.509],[2.49732031 2.81723796 4.38275595 5.21182414],,,,,24.211032464592336,-2.588566572102265,[0.147 0.286 0.4   0.509],[1.38041362 3.57484262 7.2911311  9.89055194],1.8646285473187705,-1.851969536943699,[0.147 0.286 0.4   0.509],[-1.58704455 -1.30239078 -1.10898311 -0.90712819],38.0
94,,NCM3722,E.coli,yield_exp_1022_wtrp,yield_exp_1022_wtrp,95.0,epsilon_plus,Richa,,1.754366525475572,yes,1.0,,-5.836834908840243,20.297588168129632,[0.1   0.183 0.31  0.4  ],[19.65311432 19.31194371 18.49189605 17.93742153],8.158734946120882,10.334081661705001,[0.1   0.183 0.31  0.4  ],[11.27685064 11.64670281 12.87533493 13.63906207],1.2189094723281988,4.932489035265424,[0.1   0.183 0.31  0.4  ],[5.09196839 5.09640506 5.32766004 5.42429976],3.4737798266336886,0.5223839795114221,[0.1   0.183 0.31 ],[0.86585619 1.16454406 1.59670313],0.6742240178211975,0.2870950318292385,[0.1   0.183 0.31  0.4  ],[0.37621767 0.39392657 0.46367775 0.58406258],,,,,11.429197677063039,0.23556109032901004,[0.1   0.183 0.31  0.4  ],[1.49589914 2.16188006 3.785592   4.84806645],6.217701041121393,-1.1078858932343492,[0.1   0.183 0.31  0.4  ],[-0.35736796 -0.14506707  0.81243578  1.43263281],39.0
162,"check ethanol peak, get rid of middle peak?",NCM3722,E.coli,BHI-Richa-22Dec30,BHI-Richa-22Dec30,163.0,BHI,Richa/Jonas,1.0,1.210199783370113,yes,1.0,2022-12-30 00:00:00,-2.8391147146016475,6.719696272854836,[0.135 0.187 0.289 0.381 0.463],[6.34982106 6.16207106 5.9057572  5.66034622 5.38957392],15.234700556832244,1.6775150222370356,[0.135 0.187 0.289 0.381 0.463],[3.66068083 4.5565831  6.07285238 7.69032843 8.57361969],-0.2529684473582704,12.037288634970874,[0.135 0.187 0.289 0.381 0.463],[11.96455009 12.12220164 11.73805813 12.13005326 11.86351097],1.4892189897868584,1.1610605942834935,[0.135 0.187 0.289 0.381 0.463],[1.34016892 1.46825213 1.59023776 1.72213391 1.85132389],0.12473495608130268,1.8420748399836981,[0.135 0.187 0.289 0.381 0.463],[1.8820639  1.83765509 1.87229554 1.90275185 1.89709718],0.03469171539085814,0.044261523695393705,[0.135 0.187 0.289 0.381 0.463],[0.03976383 0.03886253 0.09664285 0.04433493 0.05217992],10.456690549541765,1.464071858194824,[0.135 0.187 0.289 0.381 0.463],[2.86231149 3.53018591 4.28011148 5.56608487 6.2961503 ],8.97214243424651,-1.5521797740631968,[0.135 0.187 0.289 0.381 0.463],[0.14633559 0.14622817 0.14002971 1.75903276 3.10194214],40.0
99,too much ethanol?,NCM3722,E.coli,yield_exp_1022_wotrp,yield_exp_1022_wotrp,100.0,epsilon_plus_noTryp,Richa,,0.7850074554449942,yes,1.0,,-12.826350912384685,20.748511730257807,[0.078 0.179 0.31  0.392],[19.47456503 18.81512855 16.87791142 15.5259714 ],14.245457710149958,10.460788401819912,[0.078 0.179 0.31  0.392],[11.90776074 12.55443547 14.77615075 16.26620059],,,,,1.2085246099426261,0.16779413240314667,[0.078 0.179 0.31  0.392],[0.29680748 0.33998168 0.52402776 0.66933471],0.5978914796554543,-0.01007665373893004,[0.078 0.179 0.31  0.392],[0.06759733 0.04691249 0.18638006 0.23218144],,,,,22.96406130663218,-0.19035825409017512,[0.078 0.179 0.31  0.392],[2.36074734 3.20833376 5.86774465 9.82427603],13.499471624243936,1.837649562203076,[0.078 0.179 0.31  0.392],[3.21533796 3.73804356 6.11938009 7.22382992],41.0
163,"check ethanol peak, get rid of middle peak?",NCM3722,E.coli,BHI-Richa-22Dec30,BHI-Richa-22Dec30,164.0,BHI,Richa/Jonas,2.0,1.192515358813147,yes,1.0,2022-12-30 00:00:00,-3.1200470058040457,6.858377718015193,[0.137 0.212 0.343 0.448],[6.39881148 6.22879526 5.81171137 5.43733918],11.224957152429068,3.206967960289016,[0.137 0.212 0.343 0.448],[4.76862557 5.7664064  6.582517   8.50677402],-7.626788477059052,13.879913692669113,[0.137 0.212 0.343 0.448],[12.62109464 12.7084908  10.89640591 10.59912455],1.8251356017530185,1.0477921211054309,[0.137 0.212 0.343 0.448],[1.26923484 1.47729657 1.66283269 1.86245897],-0.30652596852517877,2.0375299930028703,[0.137 0.212 0.343 0.448],[2.00051655 1.98125514 1.89806575 1.92084293],-0.004491577117879451,0.06350814770332837,[0.137 0.212 0.343 0.448],[0.0621234  0.0621121  0.06524402 0.05943268],10.657693438025879,1.1973072491113184,[0.137 0.212 0.343 0.448],[1.84506494 4.7549472  4.34110934 5.99787803],-13.124589323605724,7.15278020963277,[0.137 0.212 0.343 0.448],[4.98738254 5.23545296 1.79465631 1.6315972 ],42.0
49,,ECOR02,E.coli,yield_scfa_simple_medium,simple,50.0,N-C-,Richa,,0.7147851506621017,no,1.0,,-14.629352629067073,10.534001995899342,[0.083 0.197],[9.31976573 7.65201953],9.210716937855938,-0.8986761944658037,[0.083 0.197 0.39 ],[-0.09354315  0.85118444  2.71751048],,,,,0.019882436558209177,0.21329224816646916,[0.083 0.197 0.39 ],[0.15209532 0.31717841 0.18392424],,,,,,,,,18.370152395363,-0.031251391720364605,[0.083 0.197 0.39 ],[1.51096464 3.55984237 7.14344092],13.180592452287826,-1.0177505122111064,[0.083 0.197 0.39 ],[0.17718547 1.41825279 4.18230715],
51,,NCM3722,E.coli,yield_scfa_simple_medium,simple,52.0,N-C-,Richa,,0.4269527505424374,yes,1.0,,-17.346230338948974,9.285982015744464,[0.093 0.27  0.414],[7.67251352 4.60309963 2.10431192],11.71246618475911,0.4019958753126343,[0.093 0.27  0.414],[1.50327183 3.53757474 5.26572728],,,,,2.0077737656564207,0.159454516913773,[0.093 0.27  0.414],[0.34463276 0.70499687 0.98877414],0.2759142726216851,0.06852978349170175,[0.093 0.27  0.414],[0.09701368 0.13673177 0.18622929],-0.34262761335696634,0.15304817141661617,[0.093 0.27  0.414],[0.13231065 0.03573511 0.02487709],24.37096771013365,1.9680467899814138,[0.093 0.27  0.414],[ 4.22326706  8.57335245 12.04376276],16.153033485945446,0.9992058935118157,[0.093 0.27  0.414],[2.53158094 5.29333132 7.72361244],43.0
129,"remove point 4, check again (error message)",NCM3722,E.coli,TG2022-Friday,TG2022-Friday,130.0,tbd,Jonas,,1.393711442386141,maybe,1.0,,-9.249959907321468,19.132189424587125,[0.129 0.18  0.27  0.334 0.407],[17.85511085 17.75592701 17.27314756 14.26594537 16.30086926],5.615491376613915,11.232215834238119,[0.129 0.18  0.27  0.334 0.407],[12.10592538 12.26892054 13.00340727 11.98001332 14.21526128],-4.828899870247943,7.006772318157782,[0.129 0.18  0.27  0.334 0.407],[6.6165693  6.14310228 6.11674638 3.71390921 6.0693866 ],2.1191173961086127,0.35087433624661235,[0.129 0.18  0.27  0.334 0.407],[0.62745974 0.68453021 0.99754785 1.05515518 1.18691367],0.03516175514957312,0.47757497714450314,[0.18  0.27  0.407],[0.48222929 0.48984369 0.49078557],-1.1066882476022353,0.5481069926836072,[0.129 0.18  0.27  0.334 0.407],[0.54403719 0.21163437 0.21141666 0.14824751 0.16437074],13.040882329475835,0.9829880390550091,[0.129 0.18  0.27  0.334 0.407],[2.71077041 3.27864608 4.07909212 6.12358351 5.93681274],-7.352356052048016,11.76214814799386,[0.129 0.18  0.27  0.334 0.407],[12.33179748  9.3155126   9.94537421  6.70194993 10.81099654],
32, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,check fitting problem (some peaks not recognized),NCM3722,E.coli,TG2022-Monday,TG2022-Monday,137.0,epsilon,Jonas,,1.698414009966747,maybe,1.0,,-5.4232900970251094,18.983841884279194,[0.158 0.247 0.421],[18.22913034 17.48986245 16.75289525],9.784471151187873,9.922229756785876,[0.158 0.247 0.421],[11.1274673  12.85397368 13.86722147],-1.5283037901832446,6.364357181621935,[0.158 0.247 0.421],[6.09366517 6.03103202 5.70599542],1.44168117752054,0.2431618037669174,[0.112 0.158 0.247 0.421],[0.63744807 0.2014918  0.59308508 0.89291921],-1.769640308239624,1.239775258096621,[0.112 0.158 0.247 0.421],[0.65160864 1.60577617 0.51937468 0.52241893],-1.9665613936275987,0.7448897064325926,[0.112 0.247 0.421],[0.65849568 0.02143063 0.02082492],8.974066031887805,1.6580765884904387,[0.112 0.158 0.247 0.421],[2.46493303 3.29141748 3.90108195 5.39254783],-2.5394306326237897,24.89026089198064,[0.112 0.158 0.247 0.421],[27.40301185 21.55685416 23.72760664 24.49158499],
137,,NCM3722,E.coli,TG2022-Monday,TG2022-Monday,138.0,epsilon,Jonas,,1.563886227495759,yes,1.0,,-3.5536503398377146,19.061573454411192,[0.117 0.211 0.242],[18.63630756 18.35001453 18.17281758],12.338105622558336,10.068301648737934,[0.117 0.211 0.242],[11.51098468 12.6751715  13.05146898],3.880640115551951,5.138877990263594,[0.117 0.211 0.242],[5.57990142 6.01015864 6.03853878],0.723780541148191,0.4642649731204102,[0.117 0.144 0.211 0.242 0.323],[0.53278602 0.63240406 0.53957122 0.64631586 0.72080812],1.1994663072682359,0.4298324510107639,[0.144 0.211 0.323],[0.7088645  0.51301543 0.88085557],-0.06933256337276815,0.04464009473498185,[0.211 0.242 0.323],[0.03339731 0.0231792  0.0235417 ],6.794475280602251,2.2888520333729048,[0.117 0.144 0.211 0.242 0.323],[3.40267037 2.84022434 3.70888596 4.08466884 4.45368151],13.847489551481283,20.02514499516097,[0.117 0.144 0.211 0.242 0.323],[21.17039692 22.12894962 23.42937458 23.67441423 24.08243628],44.0
59,,HS,E.coli,Julien,Julien,60.0,epsilon_plus,Julien,,1.155090201266964,no,1.0,2022-05-10 00:00:00,-35.43042319246626,24.193211179217307,[0.19 0.29 0.39],[16.58504485 15.6711603   9.49896021],5.744108823494197,0.8995376932785583,[0.19 0.29],[1.99091837 2.56532925],-1.0186667703642227,1.5023319834286768,[0.19 0.29],[1.3087853  1.20691862],0.664342855567577,0.37172174573162037,[0.19 0.29],[0.49794689 0.56438117],-2.139234562412136,0.4342180569831734,[0.19 0.29 0.39],[-0.08147961  0.03232624 -0.50932652],,,,,-7.664032662690664,7.8053259674509095,[0.19 0.29 0.39],[5.36250139 7.55607323 3.82969486],-4.441211326938014,6.343101869556185,[0.19 0.29],[5.49927172 5.05515058],
45, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,ECOR63,E.coli,yield_scfa_simple_medium,simple,51.0,N-C-,Richa,,0.06987692629887758,no,1.0,,-23.80821324034754,10.348831293449438,[0.069 0.077 0.086],[8.73597754 8.45909662 8.32791425],16.378907383244524,-0.4746589482074042,[0.069 0.077 0.086],[0.63055198 0.83361388 0.91176381],,,,,6.122230031825363,-0.0010420312416322957,[0.069 0.077 0.086],[0.41732894 0.47804406 0.52185828],0.7500978786635919,-0.0043746845034488635,[0.069 0.077 0.086],[0.04658764 0.05488343 0.05942758],-0.30943874980197195,0.05012257523614402,[0.077 0.086],[0.02629579 0.02351084],21.492538522937565,0.6349261829713726,[0.069 0.077 0.086],[2.08840786 2.34558044 2.45705918],22.75802899178302,-0.541435566892191,[0.069 0.077 0.086],[0.98151015 1.30038721 1.37365867],
141,,E.eligens,E.eligens,TG2022-Monday,TG2022-Monday,142.0,epsilon,Jonas,,1.717162326600018,no,1.0,,-5.9295118894748775,19.441359178990112,[0.16  0.254 0.331],[18.46762969 17.9907995  17.448162  ],7.956733708257719,10.91887700373273,[0.16  0.254 0.331],[12.16993066 12.98879722 13.52566974],-0.3226388914276935,6.022429696992375,[0.16  0.254 0.331],[5.98277225 5.9139083  5.93024257],0.5460215772734286,0.4703235388441176,[0.111 0.16  0.254 0.331],[0.6104938  0.47246787 0.57094626 0.6947807 ],-0.24170532225964828,0.6228336694931971,[0.111 0.16  0.254 0.331],[0.65321078 0.51706381 0.54700131 0.56715902],-0.07030962329378354,0.03970218796360088,[0.111 0.16  0.254],[0.03587069 0.02240881 0.02391451],11.886796540065177,1.1008001362379034,[0.111 0.16  0.254 0.331],[2.23944945 3.23223835 4.12679376 4.97981683],7.255054475308711,22.002941325996417,[0.111 0.16  0.254 0.331],[22.69776461 23.25280429 23.96363466 24.30788837],
140,,E.eligens,E.eligens,TG2022-Monday,TG2022-Monday,141.0,epsilon,Jonas,,1.296393000496181,no,1.0,,-5.764316630658693,19.244877693142023,[0.151 0.199 0.278 0.384],[18.32226352 18.10604247 17.74272173 16.97499462],9.053771767810389,10.54211763443707,[0.151 0.199 0.278 0.384],[11.74335469 12.50299867 13.14587971 13.9386545 ],1.692408118216216,5.430506924512642,[0.151 0.199 0.278 0.384],[5.68683313 5.70557463 6.00701965 6.03531729],0.8718728904380151,0.4531605286112118,[0.151 0.199 0.278 0.384],[0.57154493 0.66703379 0.6542486  0.80215016],0.28247576424294196,0.4912146644317296,[0.151 0.199 0.278 0.384],[0.51031533 0.57944035 0.56564372 0.59532474],-0.4997676861596853,0.21389573902465264,[0.278 0.384],[0.07496032 0.02198495],7.023569505323739,2.5920172002609823,[0.151 0.199 0.278 0.384],[3.31827727 4.55368402 4.29509783 5.30886203],14.455582902587741,19.58593547032437,[0.151 0.199 0.278 0.384],[21.67605542 22.33550525 24.03010355 24.93112756],
127,,E.eligens,E.eligens,TG2022-Friday,TG2022-Friday,128.0,tbd,Jonas,,1.185854912587707,no,1.0,,-6.513066422973536,18.770694396452974,[0.13  0.182 0.442],[17.77395545 17.76536469 15.86191097],8.597385579815263,10.876705152379639,[0.13  0.182 0.442],[12.01516263 12.41647251 14.68090905],-0.48683976323269856,6.1727078473000905,[0.13  0.182 0.442],[6.11893449 6.07268403 5.95942784],1.3333076217675917,0.3613054195796454,[0.13  0.182 0.372 0.442],[0.5772089  0.59155369 0.7136478  1.06411566],0.7260893051056205,0.45112317355826187,[0.13  0.182 0.372 0.442],[0.53461762 0.51598716 1.0197116  0.55175287],-0.5189216841613651,0.2632144069216928,[0.13  0.182 0.372 0.442],[0.19015769 0.17710788 0.06415489 0.03713135],11.865866005438418,1.3028724767288244,[0.13  0.182 0.372 0.442],[2.93521541 3.41542952 5.49149573 6.73031436],2.1498165971522343,8.908560690127658,[0.13  0.182 0.372 0.442],[ 9.17605225  9.41436906  9.33626874 10.1282462 ],
91,,DSM20478,E.faecalis,Markus_2022,Markus_2022,92.0,epsilon,Markus,,0.9519555887062618,no,1.0,2022-10-06 00:00:00,-3.390048561465187,9.407802210417337,[0.131 0.232 0.332 0.409],[9.71565366 7.46062334 8.23555564 8.47676259],5.224285141841643,-2.2098214615525476,[0.131 0.232 0.332 0.409],[-0.45022583 -2.66950978 -0.51451066  0.56257121],9.54550677588711,-2.280788288675776,[0.131 0.232 0.332 0.409],[-0.22665309 -1.39070181  1.03130778  2.00113344],-3.177180603358907,0.64580353801082,[0.131 0.232 0.332 0.409],[ 0.00967012  0.35717116 -0.64592022 -0.64531428],24.289225088249353,-1.4885967784481093,[0.131 0.232 0.332 0.409],[2.31873237 3.15555929 6.59522611 8.79139962],0.5561213985141171,-0.38467066284581264,[0.131 0.232 0.332 0.409],[-0.32539466 -0.23632644 -0.19544432 -0.16755921],-0.15865400749492062,0.11509604383599882,[0.131 0.232 0.332 0.409],[0.09443942 0.08173038 0.05405192 0.05500843],0.24999519648497398,-0.6759709560468982,[0.131 0.232 0.332 0.409],[-0.47965938 -0.87135926 -0.60103436 -0.47583612],
