,Unnamed: 0.1,Unnamed: 0,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,growthcurve_OD,growthcurve_time,exp_number_usedonly,pH,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,formate,formate_y0,formate_OD,formate_conc,maltose,maltose_y0,maltose_OD,maltose_conc,butyrate_y0,butyrate_OD,butyrate_conc,glucose_std,acetate_std,propionate_std,succinate_std,lactate_std,butyrate_std,formate_std,maltose_std,total_ferm,total_ferm_std,total_uptake,total_uptake_std,growth_rate_std
94,117.0,112.0,,NCM3722,E.coli,,analysis_stan_eplus.csv,162,epsilon,Richa,,1.034772121,yes,"[0.064, 0.072, 0.091, 0.16, 0.272, 0.46, nan, nan, nan, nan, nan, nan]","[0.0, 0.316666667, 0.633333333, 1.1, 1.55, 1.983333333, nan, nan, nan, nan, nan, nan]",111.0,standard,1.0,,-5.846958543562742,17.319400511366467,[0.072 0.16  0.272 0.46 ],[16.81912039 16.47252459 15.75124491 14.59824412],8.342828374941595,11.381196751594928,[0.072 0.16  0.272 0.46 ],[11.89104919 12.79230512 13.71622138 15.16769787],0.0,6.169751896389766,[0.072 0.16  0.272 0.46 ],[6.03982201 5.94619617 5.99763882 5.55865132],2.003375012382811,0.2819883050210382,[0.072 0.16  0.272 0.46 ],[0.36593734 0.62278056 0.91902536 1.15146347],0.1272261161839078,0.8171363696667086,[0.072 0.16  0.272 0.46 ],[0.8479271  0.80696599 0.8558129  0.88048547],0.0,10.87878851800522,0.858926200460091,[0.16  0.272 0.46 ],[2.70428035 3.65080564 5.92557197],-0.0400915004265854,4.913145301485406,[0.072 0.16  0.272 0.46 ],[4.91820219 4.90352503 4.8909618  4.90124398],,,,,,,,,,,,,,,,
95,118.0,0.0,,NCM3722,E.coli,analysis_stan_YCA_230424_2.5mM,analysis_stan_YCA_230424_2.5mM,1,YCA,Richa,,1.69281161,yes,"[0.047, 0.056, 0.082, 0.105, 0.14, 0.162, 0.185, 0.241, 0.292, 0.395, nan]","[0.0, 0.133333333, 0.3, 0.45, 0.683333333, 0.75, 0.816666667, 0.95, 1.066666667, 1.266666667, nan]",112.0,standard,1.0,,-3.7499145034934074,18.020481442312004,[0.056 0.105 0.185 0.292 0.395],[17.77522325 17.63455461 17.35596916 16.95998635 16.50301215],7.749386358703877,12.193209289600324,[0.056 0.105 0.185 0.292 0.395],[12.22328982 13.79861262 13.17057518 14.486474   15.29221093],0.0,8.266248714351136,[0.056 0.105 0.185 0.292 0.395],[7.96940951 8.73439482 7.29353289 7.77007124 7.64164236],1.5236288919429828,-0.0374068575167903,[0.056 0.105 0.185 0.292 0.395],[0.08895937 0.10121929 0.21482161 0.39297181 0.58890228],0.1080617930714935,10.977215213653738,[0.056 0.105 0.185 0.292 0.395],[11.00717158 10.98307581 10.96938596 11.00225945 11.0358111 ],0.0,8.955146481921291,1.5472818513421958,[0.056 0.105 0.185 0.292 0.395],[1.85316102 2.89355171 2.98266429 4.11417049 5.14352807],0.0,2.086294818459981,[0.056 0.105 0.185 0.292 0.395],[2.08098234 2.07533814 2.07359319 2.06363121 2.05082713],0.4422848614275193,[0.056 0.185 0.292 0.395],[0.52510433 0.09487969 0.34651243 0.22475323],,,,,,,,,,,,,
96,119.0,106.0,,NCM3722,E.coli,,analysis_stan_eplus_Oct22.csv,150,epsilon,Richa,,1.754366525,yes,"[0.045, 0.072, 0.1, 0.159, 0.183, 0.267, 0.31, 0.38, 0.4, nan, nan]","[0.0, 0.283333333, 0.45, 0.666666667, 0.766666667, 1.0, 1.083333333, 1.216666667, 1.266666667, nan, nan]",113.0,standard,1.0,,-5.059175151266734,17.834905518967386,[0.1   0.183 0.31  0.4  ],[17.27179527 16.97971007 16.28689821 15.77745761],7.201736556864665,9.485672381881326,[0.1   0.183 0.31  0.4  ],[10.31785701 10.64432648 11.72884325 12.40298718],0.0,6.430250485308688,[0.1   0.183 0.31  0.4  ],[4.37057119 4.37360727 0.09406534 0.25542245],1.1852790710337715,0.5219768828680575,[0.1   0.183 0.31  0.4  ],[0.49994659 0.81650435 1.17078691 0.7776518 ],1.0210667910644404,0.3551279940730639,[0.1   0.183 0.31  0.4  ],[0.49005404 0.51691451 0.62270425 0.8047585 ],0.0,10.353240957781194,-0.6180325968583269,[0.1   0.183 0.31  0.4  ],[0.52366219 1.12693973 2.59777597 3.56025999],0.0,5.078705377053224,[0.1   0.183 0.31  0.4  ],[5.07522175 5.08556342 5.08408133 5.07938483],,,,,,,,,,,,,,,,
97,120.0,104.0,,NCM3722,E.coli,,analysis_stan_simple.csv,146,gamma,Richa,,0.426952751,yes,"[0.081, 0.086, 0.093, 0.113, 0.123, 0.27, 0.414, nan, nan, nan, nan]","[0.0, 0.416666667, 0.9, 1.566666667, 1.733333333, 3.25, 3.9, nan, nan, nan, nan]",114.0,standard,1.0,,-13.57706303684899,9.485977534650626,[0.093 0.27  0.414],[8.27792622 5.69842337 3.93220504],10.338736736387014,0.7185776516012383,[0.093 0.27  0.414],[1.69069502 3.48637431 5.01186208],0.0,0.0671453853690527,[0.093 0.27  0.414],[ 0.04895029 -0.04916797 -0.05371454],1.7980377346721443,-0.0744170816710141,[0.093 0.27  0.414],[0.09242114 0.4118986  0.66950433],0.4012549541301524,0.0254740906493045,[0.093 0.27  0.414],[0.0629174  0.13353073 0.19174925],0.0,22.076323277895355,0.9513213177887608,[0.093 0.27  0.414],[ 2.99426202  6.93457106 10.07843406],,,,,,,,,,,,,,,,,,,,
98,121.0,86.0,,NCM3722,E.coli,,analysis_stan_eplus_wotrp_Oct22.csv,112,gamma,Richa,,0.785007455,yes,"[0.043, 0.056, 0.078, 0.123, 0.179, 0.252, 0.31, 0.392, nan, nan, nan, nan]","[0.0, 0.683333333, 1.133333333, 1.45, 1.766666667, 2.383333333, 2.683333333, 3.016666667, nan, nan, nan, nan]",115.0,standard,1.0,,-10.867656677735209,18.170203208723823,[0.078 0.179 0.31  0.392],[17.11030059 16.50095636 14.89680536 13.75066778],12.574617242663113,9.597500175321075,[0.078 0.179 0.31  0.392],[10.87476299 11.44558446 13.40669833 14.72201285],0.0,,,,1.553644005363818,-0.3053114974893134,[0.078 0.179 0.31  0.392],[-0.14103422  0.02488998 -0.12402754  0.50887039],0.4077788271954183,-0.0687199902512641,[0.078 0.31  0.392],[-0.0368614   0.05749291  0.091276  ],0.0,20.80622681655491,-1.0051241511069,[0.078 0.179 0.31  0.392],[1.30572192 2.07486935 4.48408465 8.06799899],0.0,5.007006106710951,[0.078 0.179 0.31  0.392],[4.99148297 5.0447996  5.02518619 5.01738757],,,,,,,,,,,,,,,,
99,125.0,82.0,,ATCC33656,E.rectale,,analysis_Zurich_BHI_202301.csv,108,BHI,Markus,,1.066328719,yes,"[0.058, 0.093, 0.185, 0.32, 0.548, nan, nan, nan, nan, nan, nan]","[0.0, 0.483333333, 1.15, 1.616666667, 2.116666667, nan, nan, nan, nan, nan, nan]",118.0,standard,1.0,,-3.072062483830956,9.778962302190848,[0.145 0.237 0.372 0.6  ],[9.33857487 9.02870478 8.66136485 7.92763211],10.969986692158836,0.5365271769946051,[0.145 0.237 0.372 0.6  ],[2.29393261 3.13551765 4.28600601 7.28401441],0.0,7.396963775804489,[0.145 0.237 0.372 0.6  ],[7.44871279 7.16884789 7.33096432 7.21448266],0.0,1.2344252709959471,[0.145 0.237 0.372 0.6  ],[1.26616545 1.12303949 0.7839171  1.02871227],0.0,2.888488853892607,[0.145 0.237 0.372],[2.81917681 2.8924497  2.7772858 ],0.944868834560338,9.225436961040376,-0.5486030009973408,[0.145 0.237 0.372 0.6  ],[0.85666622 1.5782695  2.84321374 5.01868018],-2.6068778299541853,3.8620673187711145,[0.145 0.237 0.372 0.6  ],[3.41318052 3.20387963 3.09803049 2.20346605],0.3484848699486434,[0.237 0.372 0.6  ],[0.59020765 0.67165432 0.92593905],,,,,,,,,,,,,
100,126.0,141.0,,ATCC33656,E.rectale,,stan_BHI_30Dec22,197,BHI,Richa,,0.946989967,yes,"[0.088, 0.151, 0.178, 0.213, 0.298, 0.348, nan, nan, nan, nan]","[0.0, 0.5, 0.683333333, 0.866666667, 1.266666667, 1.433333333, nan, nan, nan, nan]",119.0,standard,1.0,,-5.472007039992153,6.25708653405364,[0.17  0.233 0.295],[5.31696123 5.00203653 4.63280093],4.339817936107251,2.4041685283809113,[0.17  0.233 0.295],[3.13589674 3.42752521 3.67827655],2.820091944321567,5.3823377977522915,[0.17  0.233 0.295],[5.86329925 6.03630265 6.21583567],0.0,0.9110292928795084,[0.17  0.233 0.295],[0.91102929 0.91102929 0.91102929],8.941265123092949,2.114818290489899,[0.17  0.233 0.295],[3.65194665 4.16363047 4.76988081],0.0,4.3468227283237315,0.2508891301654096,[0.17  0.233 0.295],[0.99719743 1.24888343 1.54066879],0.0,4.371209689115576,[0.17  0.233 0.295],[4.37855316 4.38203559 4.38411437],,,,,,,,,,,,,,,,
101,127.0,140.0,,ATCC33656,E.rectale,,stan_BHI_30Dec22,196,BHI,Richa,,0.818561689,yes,"[0.098, 0.151, 0.177, 0.198, 0.28, 0.319, nan, nan, nan, nan]","[0.0, 0.5, 0.683333333, 0.866666667, 1.266666667, 1.433333333, nan, nan, nan, nan]",120.0,standard,1.0,,-4.353085492121897,6.262499682248302,[0.18  0.233 0.28 ],[5.46611928 5.27551802 5.0291735 ],5.018304006289398,2.275616297958583,[0.18  0.233 0.28 ],[3.17282931 3.45782095 3.67388332],3.914357939214399,5.002484406595254,[0.18  0.233 0.28 ],[5.68188631 5.96810966 6.07010731],0.0,0.9106790284318392,[0.18  0.233 0.28 ],[0.91067903 0.91067903 0.91067903],8.442568902304066,2.0479925877766356,[0.18  0.233 0.28 ],[3.58985893 3.96786871 4.43695037],0.0,5.775677427336445,-0.11966392974478,[0.18  0.233 0.28 ],[0.90933548 1.24867003 1.48554716],-0.0747620191440811,4.360956031149976,[0.18  0.233 0.28 ],[4.34780543 4.34288422 4.34036836],,,,,,,,,,,,,,,,
102,128.0,83.0,,ATCC33656,E.rectale,,analysis_Zurich_BHI_202301.csv,109,BHI,Markus,,0.774442695,yes,"[0.045, 0.065, 0.101, 0.179, 0.22, 0.403, 0.451, nan, nan, nan, nan]","[0.0, 0.516666667, 1.166666667, 1.633333333, 2.133333333, 2.833333333, 3.016666667, nan, nan, nan, nan]",121.0,standard,1.0,,-0.0307595569053588,9.557904905389517,[0.153 0.231 0.455 0.503],[9.52855872 9.58047196 9.55543157 9.52587805],2.3990299792958827,1.646148366982248,[0.153 0.231 0.455 0.503],[2.06657288 2.14204142 2.67879901 2.91667839],0.0,7.35220916667052,[0.153 0.231 0.455 0.503],[7.40687205 7.22721961 7.30670892 7.30250546],0.1793364883851633,1.166154800268857,[0.153 0.231 0.455 0.503],[1.22608094 1.16613659 1.24571839 1.26735285],0.0,2.582655796289867,[0.153 0.231 0.455 0.503],[2.60624545 2.5171363  2.54743657 2.55052551],2.8174375165917347,0.0,0.7412031834357656,[0.153 0.231 0.455 0.503],[0.63609397 0.80159533 0.6703271  0.62607498],0.0,1.192068600849998,[0.153 0.231 0.455 0.503],[1.17377394 1.34491197 1.31748423 1.33202085],0.0952742487606085,[0.153 0.231 0.455 0.503],[0.61522327 0.63319827 1.36890671 1.54476989],,,,,,,,,,,,,
103,130.0,69.0,7.14,ATCC33656,E.rectale,Markus_old_Er11,Markus_old_Er11,82,epsilon,Markus,,0.751240094,yes,"[0.032,0.043,0.056,0.074,0.096,0.117,0.158,0.209,0.258,0.32,0.393]","[0.,0.3,0.63333333,0.95,1.3,1.61666667,
2.,2.35,2.66666667,3.,3.3]",123.0,7.14,1.0,2015.0,-9.912017538150668,21.26051254664821,[0.096 0.209 0.32  0.393],[20.32513556 19.14364958 18.13691022 17.34592097],3.247621401570553,0.6573686879811703,[0.096 0.209 0.32  0.393],[0.96654349 1.34365193 1.68819216 1.93716576],0.0,,,,0.0,,,,2.7861166847753593,-0.0954958471879371,[0.096 0.209 0.32  0.393],[0.22032674 0.41999794 0.76771211 1.0462466 ],4.249220213912929,0.0,,,,,,,,-0.1438308145589441,[0.096 0.209 0.32  0.393],[0.26926064 0.73106852 1.22814074 1.52191302],,,,,,,,,,,,,
104,133.0,62.0,7.14,ATCC33656,E.rectale,Markus_old_Er8,Markus_old_Er8,75,epsilon,Markus,,0.712940755,yes,"[0.034,0.05,0.061,0.077,0.1,0.134,0.17,0.224,0.297,0.378]","[0.,0.33333333,0.76666667,1.08333333,1.43333333,1.8,
2.18333333,2.6,2.83333333,3.36666667]",126.0,7.14,1.0,2015.0,-8.842670491814014,18.17826964909347,[0.1   0.224 0.297 0.378],[17.26725906 16.29755877 15.45356958 14.86086337],3.861178785324076,0.2869624892187538,[0.1   0.224 0.297 0.378],[0.67640037 1.15005825 1.42577601 1.75293294],0.0,,,,0.0,,,,2.4291902187199907,-0.037409324939779,[0.1   0.224 0.297 0.378],[0.2561701  0.44016557 0.6367419  0.94404616],4.384430447476658,0.0,,,,,,,,-0.0606688404132759,[0.1   0.224 0.297 0.378],[0.37927593 0.92673816 1.2262867  1.60506987],,,,,,,,,,,,,
105,137.0,26.0,,ATCC33656,E.rectale,analysis_Zur_Newruns_2023_June,analysis_Zur_Newruns_2023_June,30,YCA,Markus,,0.733850935,yes,"[0.069, 0.108, 0.218, 0.312, 0.423, 0.5, 0.543, nan, nan, nan, nan, nan, nan]","[0.0, 0.683333333, 1.666666667, 2.25, 2.466666667, 2.683333333, 2.833333333, nan, nan, nan, nan, nan, nan]",130.0,standard,1.0,,-6.751336995589353,16.15797885237872,[0.165 0.275 0.369 0.48  0.6  ],[15.28749588 14.05891814 13.6546702  12.71453671 12.32099775],2.3258684889883807,9.50627726604259,[0.165 0.275 0.369 0.48  0.6  ],[ 9.98451245  9.98295728 10.48238796 10.49464024 10.98045398],0.8253741619479666,5.251040567193064,[0.165 0.275 0.369 0.48  0.6  ],[5.41804841 5.38626299 5.71222123 5.48250918 5.81529282],0.0,0.5063629767460484,[0.165 0.275 0.369 0.48  0.6  ],[0.51538539 0.48573522 0.47101879 0.49787775 0.48746534],0.1418487988512465,0.802206493029222,[0.165 0.275 0.369 0.48  0.6  ],[0.82546217 0.81830474 0.88917889 0.86622064 0.87981839],3.87003428168,0.0,,,,0.0,1.419026901760026,[0.165 0.275 0.369],[1.36315773 1.52720777 1.35001713],-0.0136139889568873,[0.165 0.275 0.369 0.48  0.6  ],[0.6188676  1.00671849 1.51794081 1.78572889 2.31316902],,,,,,,,,,,,,
106,140.0,97.0,,ATCC33656,E.rectale,,analysis_Zurich_BHI_202301_Jan28_25.csv,137,BHI,Markus,,0.765149915,yes,"[0.049, 0.069, 0.1, 0.141, 0.215, 0.336, 0.465]","[0.0, 0.5, 1.0, 1.45, 2.05, 2.55, 2.933333333]",133.0,standard,1.0,,-2.7072970750869403,3.1343913240638512,[0.152 0.267 0.388],[2.71111985 2.43448439 2.07278099],4.953126789583026,1.365819978728249,[0.152 0.267 0.388],[2.05672726 2.80916803 3.22873797],0.0,,,,0.0243263034916524,1.2463240358780996,[0.152 0.267 0.388],[1.17494492 1.39924978 1.18440874],3.04735106400071,1.704813246817105,[0.152 0.267 0.388],[2.15394834 2.54588321 2.8738205 ],2.61199667582056,0.0,1.0344636925082678,[0.152 0.267 0.388],[0.94449357 0.96609238 0.84355911],,,,,0.1456571041622295,[0.152 0.267 0.388],[0.54988097 0.82901651 1.16595515],,,,,,,,,,,,,
107,141.0,98.0,,ATCC33656,E.rectale,,analysis_Zurich_BHI_202301_Jan28_25.csv,138,BHI,Markus,,0.741332403,yes,"[0.048, 0.064, 0.089, 0.129, 0.207, 0.308, 0.407]","[0.0, 0.5, 1.0, 1.45, 2.05, 2.566666667, 2.95]",134.0,standard,1.0,,-3.122524353103375,3.143307791935926,[0.141 0.259 0.36 ],[2.63578301 2.4803908  1.94063106],3.84322642942285,1.4474760466210568,[0.141 0.259 0.36 ],[1.92263158 2.58758385 2.7530648 ],0.0,,,,1.5450443423415905,0.7085453290269597,[0.141 0.259 0.36 ],[0.91754431 1.12790634 1.25441904],0.4231572565168877,2.057649924362314,[0.141 0.259 0.36 ],[2.07292431 2.26350094 2.15812403],3.140137496343473,0.7558945897264372,0.7068167048159577,[0.141 0.259 0.36 ],[0.82445891 0.8786095  0.99186159],,,,,0.1062412019404463,[0.141 0.259 0.36 ],[0.54736488 0.92308356 1.23477967],,,,,,,,,,,,,
108,143.0,32.0,,ATCC33656,E.rectale,analysis_Zur_Newruns_2023_June,analysis_Zur_Newruns_2023_June,36,YCA,Markus,,0.797631112,yes,"[0.029, 0.067, 0.114, 0.193, 0.299, 0.439, 0.617, nan, nan, nan, nan, nan, nan]","[0.0, 1.133333333, 1.716666667, 2.466666667, 2.883333333, 3.416666667, 3.883333333, nan, nan, nan, nan, nan, nan]",136.0,standard,1.0,,-6.263845244583114,17.321052871142424,[0.167 0.246 0.352 0.492 0.67 ],[16.33048799 15.61405142 15.09495221 14.51598033 12.97936262],3.9619999638649426,8.890087979913222,[0.167 0.246 0.352 0.492 0.67 ],[ 9.61153064  9.87631996 10.15493559 10.87470249 11.56772515],0.6396758766949953,6.374674969509459,[0.167 0.246 0.352 0.492 0.67 ],[6.53390517 6.41711983 6.62036193 6.77837899 6.75626435],0.0,0.4568624478557049,[0.167 0.246 0.352 0.492 0.67 ],[0.45299392 0.46452005 0.45028047 0.43322936 0.45845019],0.0677493281356072,0.8153248534146096,[0.167 0.246 0.352 0.492 0.67 ],[0.84073034 0.81172458 0.84089658 0.85403321 0.85979251],4.291686253762957,1.8008685995225824,0.4104321308036941,[0.167 0.246 0.352 0.492],[0.65669851 0.88508608 1.11520975 1.24842601],0.0,1.6436549146610595,[0.167 0.246 0.352 0.492 0.67 ],[1.66538924 1.45709689 1.46272365 0.69189743 1.47477764],-0.0410045426111954,[0.167 0.246 0.352 0.492 0.67 ],[0.67099196 1.09209558 1.41740754 1.99295697 2.89160464],,,,,,,,,,,,,
109,144.0,35.0,,ATCC33656,E.rectale,analysis_Zur_Newruns_2023_June,analysis_Zur_Newruns_2023_June,39,YCA,Markus,,0.800462709,yes,"[0.032, 0.075, 0.093, 0.153, 0.231, 0.297, 0.465, nan, nan, nan, nan, nan, nan]","[0.0, 0.633333333, 1.033333333, 1.716666667, 2.216666667, 2.666666667, 3.133333333, nan, nan, nan, nan, nan, nan]",137.0,standard,1.0,,-6.70264442446676,15.319195569009954,[0.14  0.2   0.278 0.344 0.512],[14.39486962 13.87007501 13.62716247 12.94545883 11.87871403],2.31807662066979,8.933738145063092,[0.14  0.2   0.278 0.344 0.512],[ 9.22808547  9.2720242   9.68063298  9.8880201  10.01677291],0.7238540428780739,5.919266190041442,[0.14  0.2   0.278 0.344 0.512],[5.91649597 6.01241131 6.30283955 6.24070079 6.19084418],0.1714948414422666,0.2880730300288286,[0.14  0.2   0.278 0.344 0.512],[0.34423797 0.29189245 0.30423731 0.37636102 0.37641979],0.0,1.0051794910558638,[0.14  0.2   0.278 0.344 0.512],[0.95582442 0.99518146 0.98685327 0.97064238 0.92131697],3.4995658019418157,1.243252283022206,0.422463402200326,[0.14  0.2   0.278 0.344 0.512],[0.53855914 0.72650755 0.68957348 0.98496612 1.00526458],0.0,1.1118967464340572,[0.14  0.2   0.278 0.344 0.512],[1.11821643 1.19136625 1.21550655 1.06342623 1.2395722 ],0.0872661987367995,[0.14  0.2   0.278 0.344 0.512],[0.54789299 0.77378133 1.07482535 1.36045801 1.8377333 ],,,,,,,,,,,,,
110,145.0,55.0,7.14,ATCC33656,E.rectale,Markus_old_Er1,Markus_old_Er1,68,epsilon,Markus,,0.689570022,yes,"[0.033,0.044,0.063,0.091,0.123,0.166,0.217,0.282,0.346,0.417]","[0.,0.45,0.9,1.38333333,1.81666667,2.23333333,
2.65,3.06666667,3.41666667,3.71666667]",138.0,7.14,1.0,2015.0,-9.26249696638543,18.784956541700573,[0.091 0.166 0.282 0.417],[17.99955823 17.08520256 16.33564103 14.86447725],3.801841986301805,0.0428670571464942,[0.091 0.166 0.282 0.417],[0.37338083 0.668942   1.16165831 1.60204804],0.0,,,,0.0,-0.0592970698940391,[0.091 0.166 0.282 0.417],[-0.0569351  -0.08104607 -0.08515692 -0.0855311 ],3.775517913077517,-0.3351230997190674,[0.091 0.166 0.282 0.417],[0.12996646 0.19697634 0.61208471 1.32987521],4.313060632250217,0.0,,,,,,,,0.0378535712864486,[0.091 0.166 0.282 0.417],[0.43503311 0.7279639  1.29088497 1.82081828],,,,,,,,,,,,,
111,148.0,221.0,,DSM15702,E.siraeum,,hplc_analysis_revisions_zurich,290,YCA,Markus,,0.081689485,yes,"[0.152, 0.237, 0.27, 0.307, 0.343, nan, nan, nan, nan, nan, nan, nan]","[0.0, 5.116666667, 7.166666667, 8.633333333, 9.816666667, nan, nan, nan, nan, nan, nan, nan]",140.0,standard,1.0,,0.0,0.1657616681120647,[0.152 0.237 0.27  0.343],[0.17023296 0.17585568 0.16988631 0.177256  ],11.497338944763468,12.141802990913376,[0.152 0.237 0.27  0.343],[13.90433184 14.72580788 15.41155527 16.0458506 ],0.0,9.98887009917235,[0.152 0.237 0.27  0.343],[ 9.93762443 10.05135921  9.99483483  9.93464648],0.0,0.6690937879953824,[0.152 0.237 0.27  0.343],[0.65918054 0.5953036  0.55469152 0.62211814],0.2441624465526468,0.3384675714756898,[0.152 0.237 0.27  0.343],[0.40081966 0.36884034 0.3782765  0.45058455],0.0,0.0,2.936447921076912,[0.152 0.237 0.27  0.343],[2.30620504 2.16610605 1.72057064 1.60818379],-7.188651846820544,9.113329242454078,[0.152 0.237 0.27  0.343],[8.31663136 6.81750517 7.25776853 6.85838277],1.2048066387716505,[0.152 0.237 0.27  0.343],[1.04117897 0.87158564 1.1275854  0.79929402],,,,,,,,,,,,,
112,149.0,223.0,,DSM15702,E.siraeum,,hplc_analysis_revisions_zurich,292,YCA,Markus,,0.086806392,yes,"[0.132, 0.211, 0.249, 0.28, 0.309, nan, nan, nan, nan, nan, nan, nan]","[0.0, 5.1, 7.15, 8.6, 9.8, nan, nan, nan, nan, nan, nan, nan]",141.0,standard,1.0,,0.0,0.174269157330273,[0.132 0.211 0.249 0.309],[0.16879794 0.19165641 0.18013481 0.17309972],14.550673957014018,11.494642801619577,[0.132 0.211 0.249 0.309],[13.41310142 14.47422115 15.27234276 15.92906311],0.9353907789971648,9.954803305627587,[0.132 0.211 0.249 0.309],[10.08359503 10.06661249 10.31176636 10.20002643],0.0347909326232991,0.6082361096989405,[0.132 0.211 0.249 0.309],[0.61369737 0.6226836  0.60272846 0.62518163],0.0028439294558001,0.3982888037951325,[0.132 0.211 0.249 0.309],[0.41397989 0.38325654 0.37934846 0.4191327 ],0.0,0.0,1.92725184673415,[0.132 0.211 0.249 0.309],[1.75118372 1.84476853 1.79936418 1.59693777],-20.677628669894677,11.051647396885658,[0.132 0.211 0.249 0.309],[8.08918294 7.64590116 5.02683815 4.8141239 ],2.004959301190231,[0.211 0.249 0.309],[1.26449259 1.14197038 0.92377905],,,,,,,,,,,,,
113,150.0,222.0,,DSM15702,E.siraeum,,hplc_analysis_revisions_zurich,291,YCA,Markus,,0.089131528,yes,"[0.137, 0.228, 0.264, 0.296, 0.332, nan, nan, nan, nan, nan, nan, nan]","[0.0, 5.1, 7.166666667, 8.633333333, 9.816666667, nan, nan, nan, nan, nan, nan, nan]",142.0,standard,1.0,,0.0,0.1762656143028452,[0.137 0.228 0.264 0.332],[0.17587866 0.16295129 0.18640558 0.16899651],11.786183939336125,12.132128067503896,[0.137 0.228 0.264 0.332],[13.75644694 14.70875609 15.38530419 16.00452781],0.0,10.583374238541284,[0.137 0.228 0.264 0.332],[10.28803169 10.45724187 10.01219362 10.03641379],0.0,0.6331728343445625,[0.137 0.228 0.264 0.332],[0.6361176  0.60552334 0.60857402 0.62662517],0.0,0.4450355806709407,[0.137 0.228 0.264 0.332],[0.43607412 0.34926649 0.37816427 0.38819324],0.0,0.0,2.339584547691792,[0.137 0.228 0.264 0.332],[2.08385301 2.36143059 2.19857886 1.91080984],-13.146921314746942,9.843208711833906,[0.137 0.228 0.264 0.332],[8.26574643 6.12457524 6.8339395  5.51438229],1.7444490395617978,[0.228 0.332],[1.24130031 1.01179387],,,,,,,,,,,,,
114,151.0,111.0,,DSM17677,F.prausnitzii,,analysis_stan_eplus.csv,161,epsilon,Richa,,0.301352772,yes,"[0.067, 0.094, 0.098, 0.119, 0.139, 0.165, 0.2, 0.237, 0.311, nan, nan, nan]","[0.0, 0.683333333, 1.033333333, 1.7, 2.183333333, 2.95, 3.516666667, 4.0, 4.816666667, nan, nan, nan]",143.0,standard,1.0,,-4.346080356106358,17.549674273988202,[0.094 0.119 0.2   0.311],[17.09876939 17.07018887 16.69808851 16.18508814],0.5854891231331695,11.186251027148913,[0.094 0.119 0.2   0.311],[11.16651173 11.2742106  11.41790067 11.31027523],0.0935281142203703,6.038898815413003,[0.094 0.119 0.2   0.311],[6.03583533 6.04858301 6.08328128 6.05561001],0.5787948597694204,-0.015486844429032,[0.094 0.119 0.2   0.311],[0.07559871 0.06467751 0.00904186 0.20778202],0.0,1.130419555421567,[0.094 0.119 0.2   0.311],[1.0087401  0.99636875 0.9807277  0.77520257],8.479322499248537,0.0,,,,0.0,4.915786061250507,[0.094 0.119 0.2   0.311],[4.93313124 4.9223525  4.94732602 4.95464935],-0.5231649219682993,[0.094 0.119 0.2   0.311],[0.23894999 0.49997931 1.21661086 2.09082964],,,,,,,,,,,,,
115,159.0,36.0,,DSM17677,F.prausnitzii,analysis_Zur_Newruns_2023_June,analysis_Zur_Newruns_2023_June,40,YCA,Markus,,0.358697721,yes,"[0.118, 0.152, 0.175, 0.209, 0.239, 0.253, 0.327, nan, nan, nan, nan, nan, nan]","[2.8, 3.566666667, 3.983333333, 4.433333333, 4.683333333, 5.116666667, 5.6, nan, nan, nan, nan, nan, nan]",151.0,standard,1.0,,0.0,,,,0.0,9.293895452304604,[0.165 0.222 0.286 0.3   0.374],[9.27777164 9.24404537 9.12085527 9.1216854  9.25162361],0.8578964109015292,5.93017819194126,[0.165 0.222 0.286 0.3   0.374],[6.11313394 6.08215507 6.08933962 6.25214859 6.26970021],0.0,0.4366011027622835,[0.165 0.222 0.286 0.3   0.374],[0.42139685 0.34778436 0.42605504 0.47167875 0.34118407],0.0,0.7836097798481968,[0.165 0.222 0.286 0.3   0.374],[0.74040615 0.66904567 0.63867765 0.58064621 0.65751108],3.8818854189716063,5.158179704202755,0.8401616763195084,[0.165 0.222 0.286 0.3   0.374],[1.66952518 2.06779487 2.17770022 2.44326288 2.79059329],-2.1568325413199663,9.890850801798308,[0.165 0.222 0.286 0.3   0.374],[9.56133782 9.43862598 9.19301362 9.21102223 9.14500092],0.2491157202021785,[0.165 0.222 0.286 0.3   0.374],[0.86346082 1.14924065 1.31907013 1.4566996  1.68600707],,,,,,,,,,,,,
