,sample
13847,e693c992-7ae6-11e9-a106-68b59976a384
13848,e6a7dffe-7ae6-11e9-a106-68b59976a384
13849,e6bd6f90-7ae6-11e9-a106-68b59976a384
13850,e6d17d50-7ae6-11e9-a106-68b59976a384
13851,e6e4a092-7ae6-11e9-a106-68b59976a384
13852,e6f893fe-7ae6-11e9-a106-68b59976a384
13853,e70c98cc-7ae6-11e9-a106-68b59976a384
13854,e7209d72-7ae6-11e9-a106-68b59976a384
13855,e734a420-7ae6-11e9-a106-68b59976a384
13856,e748acf4-7ae6-11e9-a106-68b59976a384
13857,e75bda04-7ae6-11e9-a106-68b59976a384
13858,e76fff84-7ae6-11e9-a106-68b59976a384
13859,e7824c48-7ae6-11e9-a106-68b59976a384
13860,e796c6fa-7ae6-11e9-a106-68b59976a384
13861,e7aacd26-7ae6-11e9-a106-68b59976a384
13862,e7bf3982-7ae6-11e9-a106-68b59976a384
13863,e7d398a0-7ae6-11e9-a106-68b59976a384
13864,e7e74cba-7ae6-11e9-a106-68b59976a384
13865,e7fb5282-7ae6-11e9-a106-68b59976a384
13866,e80f5dea-7ae6-11e9-a106-68b59976a384
13867,e824e066-7ae6-11e9-a106-68b59976a384
13868,e838e6c4-7ae6-11e9-a106-68b59976a384
13869,e84d4416-7ae6-11e9-a106-68b59976a384
13870,e861e830-7ae6-11e9-a106-68b59976a384
13871,e875ef9c-7ae6-11e9-a106-68b59976a384
13872,e88c33c4-7ae6-11e9-a106-68b59976a384
13873,e8a0557a-7ae6-11e9-a106-68b59976a384
13874,e8b45a70-7ae6-11e9-a106-68b59976a384
13875,e8c860b0-7ae6-11e9-a106-68b59976a384
13876,e8dcbe2a-7ae6-11e9-a106-68b59976a384
13877,e8f16190-7ae6-11e9-a106-68b59976a384
13878,e9056b0e-7ae6-11e9-a106-68b59976a384
13879,e919f7e0-7ae6-11e9-a106-68b59976a384
13880,e92dccac-7ae6-11e9-a106-68b59976a384
13881,e944e3ba-7ae6-11e9-a106-68b59976a384
13882,e958e73e-7ae6-11e9-a106-68b59976a384
13883,e96cedd8-7ae6-11e9-a106-68b59976a384
13884,e980fad0-7ae6-11e9-a106-68b59976a384
13885,e9956b00-7ae6-11e9-a106-68b59976a384
13886,e9a9e0d0-7ae6-11e9-a106-68b59976a384
13887,e9bf5a64-7ae6-11e9-a106-68b59976a384
13888,e9d50bc0-7ae6-11e9-a106-68b59976a384
13889,e9ea4cd8-7ae6-11e9-a106-68b59976a384
13890,e9ff4638-7ae6-11e9-a106-68b59976a384
13891,ea14401a-7ae6-11e9-a106-68b59976a384
13892,ea2928ea-7ae6-11e9-a106-68b59976a384
13893,ea400ccc-7ae6-11e9-a106-68b59976a384
13894,ea56fd2e-7ae6-11e9-a106-68b59976a384
13895,ea6d78a6-7ae6-11e9-a106-68b59976a384
13896,ea878f02-7ae6-11e9-a106-68b59976a384
13897,ea9f1046-7ae6-11e9-a106-68b59976a384
13898,eab9aa3c-7ae6-11e9-a106-68b59976a384
13899,eada6fa6-7ae6-11e9-a106-68b59976a384
13900,eaf72a7e-7ae6-11e9-a106-68b59976a384
13901,eb16050c-7ae6-11e9-a106-68b59976a384
13902,eb35b172-7ae6-11e9-a106-68b59976a384
13903,eb54f974-7ae6-11e9-a106-68b59976a384
13904,eb764a20-7ae6-11e9-a106-68b59976a384
13905,eb9b19c2-7ae6-11e9-a106-68b59976a384
13906,ebb7a1e6-7ae6-11e9-a106-68b59976a384
13907,ebd78af6-7ae6-11e9-a106-68b59976a384
13908,ebf563f0-7ae6-11e9-a106-68b59976a384
13909,ec123c14-7ae6-11e9-a106-68b59976a384
13910,ec2b4970-7ae6-11e9-a106-68b59976a384
13911,ec44c972-7ae6-11e9-a106-68b59976a384
13912,ec64450e-7ae6-11e9-a106-68b59976a384
13913,ec7fe868-7ae6-11e9-a106-68b59976a384
13914,ec9edb74-7ae6-11e9-a106-68b59976a384
13915,ecbcc38c-7ae6-11e9-a106-68b59976a384
13916,ecd5fd70-7ae6-11e9-a106-68b59976a384
13917,ecef0b94-7ae6-11e9-a106-68b59976a384
13918,ed08827c-7ae6-11e9-a106-68b59976a384
13919,ed240aec-7ae6-11e9-a106-68b59976a384
13920,ed3d4174-7ae6-11e9-a106-68b59976a384
13921,ed6af006-7ae6-11e9-a106-68b59976a384
13922,ed8a0c2a-7ae6-11e9-a106-68b59976a384
13923,edaba06a-7ae6-11e9-a106-68b59976a384
13924,edd27b40-7ae6-11e9-a106-68b59976a384
13925,edeb8126-7ae6-11e9-a106-68b59976a384
13926,ee0b3de0-7ae6-11e9-a106-68b59976a384
13927,ee297e86-7ae6-11e9-a106-68b59976a384
13928,ee48e74e-7ae6-11e9-a106-68b59976a384
13929,ee67b548-7ae6-11e9-a106-68b59976a384
13930,ee81f124-7ae6-11e9-a106-68b59976a384
13931,ee9b2c2a-7ae6-11e9-a106-68b59976a384
13932,eeb48df0-7ae6-11e9-a106-68b59976a384
13933,eece6414-7ae6-11e9-a106-68b59976a384
13934,eee828e0-7ae6-11e9-a106-68b59976a384
13935,ef01cbc4-7ae6-11e9-a106-68b59976a384
13936,ef1b797a-7ae6-11e9-a106-68b59976a384
13937,ef353f22-7ae6-11e9-a106-68b59976a384
13938,ef4ef890-7ae6-11e9-a106-68b59976a384
13939,ef68bee2-7ae6-11e9-a106-68b59976a384
13940,ef8c0802-7ae6-11e9-a106-68b59976a384
13941,efa5d502-7ae6-11e9-a106-68b59976a384
13942,efc04428-7ae6-11e9-a106-68b59976a384
13943,efda463e-7ae6-11e9-a106-68b59976a384
13944,eff410f0-7ae6-11e9-a106-68b59976a384
13945,f055ad92-7ae6-11e9-a106-68b59976a384
13946,f06e429e-7ae6-11e9-a106-68b59976a384
13947,f086e876-7ae6-11e9-a106-68b59976a384
13948,f09fdd22-7ae6-11e9-a106-68b59976a384
13949,f0b9901e-7ae6-11e9-a106-68b59976a384
13950,f0d3270e-7ae6-11e9-a106-68b59976a384
13951,f0ece2ca-7ae6-11e9-a106-68b59976a384
13952,f106c6d6-7ae6-11e9-a106-68b59976a384
13953,f1206924-7ae6-11e9-a106-68b59976a384
13954,f13a443e-7ae6-11e9-a106-68b59976a384
13955,f152f8a8-7ae6-11e9-a106-68b59976a384
13956,f170d33c-7ae6-11e9-a106-68b59976a384
13957,f18c954a-7ae6-11e9-a106-68b59976a384
13958,f1a65a84-7ae6-11e9-a106-68b59976a384
13959,f1c197ea-7ae6-11e9-a106-68b59976a384
13960,f1dee84a-7ae6-11e9-a106-68b59976a384
13961,f1f928fe-7ae6-11e9-a106-68b59976a384
13962,f212f2b6-7ae6-11e9-a106-68b59976a384
13963,f22cb35e-7ae6-11e9-a106-68b59976a384
13964,f246a020-7ae6-11e9-a106-68b59976a384
13965,f260264e-7ae6-11e9-a106-68b59976a384
13966,f27b18dc-7ae6-11e9-a106-68b59976a384
13967,f29a5382-7ae6-11e9-a106-68b59976a384
13968,f2b420d2-7ae6-11e9-a106-68b59976a384
13969,f2cde8a0-7ae6-11e9-a106-68b59976a384
13970,f2e7d80a-7ae6-11e9-a106-68b59976a384
13971,f3020ef0-7ae6-11e9-a106-68b59976a384
13972,f31c2f92-7ae6-11e9-a106-68b59976a384
13973,f335c664-7ae6-11e9-a106-68b59976a384
13974,f34f8770-7ae6-11e9-a106-68b59976a384
13975,f36b3b28-7ae6-11e9-a106-68b59976a384
13976,f3850166-7ae6-11e9-a106-68b59976a384
13977,f3ab8458-7ae6-11e9-a106-68b59976a384
13978,f3de3c90-7ae6-11e9-a106-68b59976a384
13979,f3f6e484-7ae6-11e9-a106-68b59976a384
13980,f40f24ea-7ae6-11e9-a106-68b59976a384
13981,f428c882-7ae6-11e9-a106-68b59976a384
13982,f441bd38-7ae6-11e9-a106-68b59976a384
13983,f45fe52e-7ae6-11e9-a106-68b59976a384
13984,f4920d74-7ae6-11e9-a106-68b59976a384
13985,f4aa1a22-7ae6-11e9-a106-68b59976a384
13986,f4dd9302-7ae6-11e9-a106-68b59976a384
13987,f510ee46-7ae6-11e9-a106-68b59976a384
13988,f531f1d6-7ae6-11e9-a106-68b59976a384
13989,f54f0118-7ae6-11e9-a106-68b59976a384
13990,f58aa92a-7ae6-11e9-a106-68b59976a384
13991,f5a77032-7ae6-11e9-a106-68b59976a384
13992,f5c1705e-7ae6-11e9-a106-68b59976a384
13993,f5da0042-7ae6-11e9-a106-68b59976a384
13994,f5f37f22-7ae6-11e9-a106-68b59976a384
13995,f60cb794-7ae6-11e9-a106-68b59976a384
13996,f6260438-7ae6-11e9-a106-68b59976a384
13997,f6404438-7ae6-11e9-a106-68b59976a384
13998,f6595270-7ae6-11e9-a106-68b59976a384
13999,f672bd3c-7ae6-11e9-a106-68b59976a384
14000,f68dfb06-7ae6-11e9-a106-68b59976a384
14001,f6a7363e-7ae6-11e9-a106-68b59976a384
14002,f6c6794a-7ae6-11e9-a106-68b59976a384
14003,f6e1f792-7ae6-11e9-a106-68b59976a384
14004,f6faf42c-7ae6-11e9-a106-68b59976a384
14005,f713e590-7ae6-11e9-a106-68b59976a384
14006,f7350b9e-7ae6-11e9-a106-68b59976a384
14007,f74eaf04-7ae6-11e9-a106-68b59976a384
14008,f768e270-7ae6-11e9-a106-68b59976a384
14009,f78d9f02-7ae6-11e9-a106-68b59976a384
14010,f79a05c6-7ae6-11e9-a106-68b59976a384
14011,f7a66cda-7ae6-11e9-a106-68b59976a384
14012,f7b409d0-7ae6-11e9-a106-68b59976a384
14013,f7c28df2-7ae6-11e9-a106-68b59976a384
14014,f7d46572-7ae6-11e9-a106-68b59976a384
14015,f7e561c4-7ae6-11e9-a106-68b59976a384
14016,f7f76860-7ae6-11e9-a106-68b59976a384
14017,f807b792-7ae6-11e9-a106-68b59976a384
14018,f8182cb2-7ae6-11e9-a106-68b59976a384
14019,f82944ca-7ae6-11e9-a106-68b59976a384
14020,f83a40cc-7ae6-11e9-a106-68b59976a384
14021,f84afbba-7ae6-11e9-a106-68b59976a384
14022,f85c0fea-7ae6-11e9-a106-68b59976a384
14023,f86cdcda-7ae6-11e9-a106-68b59976a384
14024,f87f5b44-7ae6-11e9-a106-68b59976a384
14025,f88f8f00-7ae6-11e9-a106-68b59976a384
14026,f89fe35a-7ae6-11e9-a106-68b59976a384
14027,f8b03fac-7ae6-11e9-a106-68b59976a384
14028,f8c0fae0-7ae6-11e9-a106-68b59976a384
14029,f8d1e4cc-7ae6-11e9-a106-68b59976a384
14030,f8e289a8-7ae6-11e9-a106-68b59976a384
14031,f8f2bfd0-7ae6-11e9-a106-68b59976a384
14032,f903ea8a-7ae6-11e9-a106-68b59976a384
14033,f9151210-7ae6-11e9-a106-68b59976a384
14034,f927e6e2-7ae6-11e9-a106-68b59976a384
14035,f9387138-7ae6-11e9-a106-68b59976a384
14036,f9489428-7ae6-11e9-a106-68b59976a384
14037,f958dae0-7ae6-11e9-a106-68b59976a384
14038,f96bdfe6-7ae6-11e9-a106-68b59976a384
14039,f98211bc-7ae6-11e9-a106-68b59976a384
14040,f996a3e8-7ae6-11e9-a106-68b59976a384
14041,f9bb5d64-7ae6-11e9-a106-68b59976a384
14042,f9d5b0a6-7ae6-11e9-a106-68b59976a384
14043,f9ef9c46-7ae6-11e9-a106-68b59976a384
14044,fa0efe88-7ae6-11e9-a106-68b59976a384
14045,fa2b015a-7ae6-11e9-a106-68b59976a384
14046,fa453494-7ae6-11e9-a106-68b59976a384
14047,fa6240a2-7ae6-11e9-a106-68b59976a384
14048,fa7d93a2-7ae6-11e9-a106-68b59976a384
14049,fa97adaa-7ae6-11e9-a106-68b59976a384
14050,fab20768-7ae6-11e9-a106-68b59976a384
14051,facbad58-7ae6-11e9-a106-68b59976a384
14052,fae5b054-7ae6-11e9-a106-68b59976a384
14093,C16-20002-TZ
14094,C16-20003-TZ
14095,C16-20005-TZ
14096,C16-20070-TZ
14097,C16-20071-TZ
14098,C16-20072-TZ
14099,C16-20073-TZ
14100,C16-20117-TZ
14101,C16-20118-TZ
14102,C16-20119-TZ
14103,C16-20123-TZ
14104,C16-20135-TZ
14105,C16-20152-TZ
14106,C16-20153-TZ
14107,C16-20197-TZ
14108,C16-20198-TZ
14109,C16-20211-TZ
14110,C16-20212-TZ
14111,C16-20215-TZ
14112,C16-20237-TZ
14113,C16-20238-TZ
14114,C16-20246-TZ
14115,C16-20247-TZ
14116,C16-20248-TZ
14117,C16-20340-TZ
14118,C16-20341-TZ
14119,C16-20345-TZ
14120,C16-20346-TZ
14121,C16-20347-TZ
14122,C16-20371-TZ
14123,C16-20372-TZ
14124,C16-20373-TZ
14125,C16-20374-TZ
14126,C16-20415-TZ
14127,C16-20416-TZ
14128,C16-20417-TZ
14129,C16-20437-TZ
14130,C16-20438-TZ
14131,C16-20439-TZ
14132,C16-20440-TZ
14133,C16-20441-TZ
14134,C16-20470-TZ
14135,C16-20471-TZ
14136,C16-20473-TZ
14137,C16-20474-TZ
14138,C16-20475-TZ
14139,C16-20491-TZ
14140,C16-20492-TZ
14141,C16-20493-TZ
14142,C16-20494-TZ
14143,C16-20548-TZ
14144,C16-20549-TZ
14145,C16-20550-TZ
14146,C16-20551-TZ
14147,C16-20554-TZ
14148,C16-20557-TZ
14149,C16-20558-TZ
14150,C16-20625-TZ
14151,C16-20626-TZ
14152,C16-20627-TZ
14153,C16-20645-TZ
14154,C16-20646-TZ
14155,C16-20647-TZ
14156,C16-20648-TZ
14157,C16-20649-TZ
14158,C16-20650-TZ
14159,C16-20651-TZ
14160,C16-20652-TZ
14161,C16-20005-GH
14162,C16-20006-GH
14163,C16-20007-GH
14164,C16-20008-GH
14165,C16-20009-GH
14166,C16-20010-GH
14167,C16-20011-GH
14168,C16-20029-GH
14169,C16-20030-GH
14170,C16-20032-GH
14171,C16-20047-GH
14172,C16-20048-GH
14173,C16-20049-GH
14174,C16-20050-GH
14175,C16-20065-GH
14176,C16-20066-GH
14177,C16-20073-GH
14178,C16-20074-GH
14179,C16-20108-GH
14180,C16-20110-GH
14181,C16-20111-GH
14182,C16-20112-GH
14183,C16-20113-GH
14184,C16-20124-GH
14185,C16-20125-GH
14186,C16-20126-GH
14187,C16-20127-GH
14188,C16-20138-GH
14189,C16-20241-GH
14190,C16-20242-GH
14191,C16-20243-GH
14192,C16-20244-GH
14193,C16-20245-GH
14194,C16-20246-GH
14195,C16-20247-GH
14196,C16-20273-GH
14197,C16-20274-GH
14198,C16-20275-GH
14199,C16-20288-GH
14200,C16-20292-GH
14201,C16-20362-GH
14202,C16-20363-GH
14203,C16-20374-GH
14204,C16-20375-GH
14205,CM_A01_I1_18
14206,CM_A01_M0_18
14207,CM_A04_I1_18
14208,CM_A04_M0_18
14209,CM_A06_I1_18
14210,CM_A06_M0_18
14211,CM_D02_I1_18
14212,CM_D02_M0_18
14213,CM_D03_I12_18
14214,CM_D03_M0_18
14215,CM_D04_I1_18
14216,CM_D04_M0_18
14217,CM_D05_I1_18
14218,CM_D05_M0_18
14219,CM_D06_I1_18
14220,CM_D06_M0_18
14221,CM_D07_I1_18
14222,CM_D07_M0_18
14223,CM_D08_I1_18
14224,CM_D08_M0_18
14225,CM_D09_I1_18
14226,CM_D09_M0_18
14227,CM_D10_I1_18
14228,CM_D10_M0_18
14229,CM_D11_I1_18
14230,CM_D11_M0_18
14231,CM_D13_I1_18
14232,CM_D13_M0_18
14233,CM_D15_I1_18
14234,CM_D15_M0_18
14235,CM_D21_I1_18
14236,CM_D21_M0_18
14237,CM_D21B_I12_18
14238,CM_D24_I1_18
14239,CM_D24_M0_18
14240,CM_D26_M0_18
14241,CM_D26A_I13_18
14242,CM_D26AB_I1_18
14243,CM_D26K_I12_18
14244,CM_D33_I1_18
14245,CM_D33_M0_18
14246,CM_D39_I1_18
14247,CM_D39_M0_18
14248,CM_D40_I1_18
14249,CM_D40_M0_18
14250,CM_D43_I1_18
14251,CM_D43_M0_18
14252,CM_D48_M0_18
14253,CM_D50_I1_18
14254,CM_D50_M0_18
15260,EGAR00001763367_1000IBD00001
15261,EGAR00001763368_1000IBD00004
15262,EGAR00001763370_1000IBD00006
15263,EGAR00001763372_1000IBD00010
15264,EGAR00001763374_1000IBD00014
15265,EGAR00001763375_1000IBD00016
15266,EGAR00001763376_1000IBD00017
15267,EGAR00001763377_1000IBD00025
15268,EGAR00001763379_1000IBD00027
15269,EGAR00001763380_1000IBD00028
15270,EGAR00001763382_1000IBD00030
15271,EGAR00001763383_1000IBD00031
15272,EGAR00001763384_1000IBD00032
15273,EGAR00001763385_1000IBD00033
15274,EGAR00001763386_1000IBD00035
15275,EGAR00001763387_1000IBD00036
15276,EGAR00001763388_1000IBD00037
15277,EGAR00001763389_1000IBD00039
15278,EGAR00001763390_1000IBD00041
15279,EGAR00001763391_1000IBD00042
15280,EGAR00001763392_1000IBD00043
15281,EGAR00001763393_1000IBD00044
15282,EGAR00001763394_1000IBD00046
15283,EGAR00001763396_1000IBD00048
15284,EGAR00001763397_1000IBD00049
15285,EGAR00001763398_1000IBD00050
15286,EGAR00001763399_1000IBD00053
15287,EGAR00001763400_1000IBD00054
15288,EGAR00001763401_1000IBD00058
15289,EGAR00001763402_1000IBD00059
15290,EGAR00001763403_1000IBD00060
15291,EGAR00001763404_1000IBD00063
15292,EGAR00001763405_1000IBD00064
15293,EGAR00001763406_1000IBD00066
15294,EGAR00001763407_1000IBD00067
15295,EGAR00001763408_1000IBD00068
15296,EGAR00001763409_1000IBD00069
15297,EGAR00001763410_1000IBD00072
15298,EGAR00001763411_1000IBD00074
15299,EGAR00001763412_1000IBD00076
15300,EGAR00001763413_1000IBD00077
15301,EGAR00001763414_1000IBD00078
15302,EGAR00001763415_1000IBD00082
15303,EGAR00001763416_1000IBD00084
15304,EGAR00001763417_1000IBD00086
15305,EGAR00001763418_1000IBD00087
15306,EGAR00001763419_1000IBD00088
15307,EGAR00001763420_1000IBD00095
15308,EGAR00001763421_1000IBD00097
15309,EGAR00001763422_1000IBD00099
15310,EGAR00001763423_1000IBD00100
15311,EGAR00001763424_1000IBD00103
15312,EGAR00001763425_1000IBD00105
15313,EGAR00001763426_1000IBD00106
15314,EGAR00001763427_1000IBD00107
15315,EGAR00001763428_1000IBD00108
15316,EGAR00001763429_1000IBD00109
15317,EGAR00001763431_1000IBD00111
15318,EGAR00001763432_1000IBD00112
15319,EGAR00001763433_1000IBD00114
15320,EGAR00001763434_1000IBD00119
15321,EGAR00001763435_1000IBD00121
15322,EGAR00001763436_1000IBD00122
15323,EGAR00001763437_1000IBD00123
15324,EGAR00001763439_1000IBD00125
15325,EGAR00001763440_1000IBD00126
15326,EGAR00001763441_1000IBD00128
15327,EGAR00001763443_1000IBD00134
15328,EGAR00001763444_1000IBD00135
15329,EGAR00001763445_1000IBD00137
15330,EGAR00001763446_1000IBD00141
15331,EGAR00001763448_1000IBD00145
15332,EGAR00001763449_1000IBD00146
15333,EGAR00001763450_1000IBD00147
15334,EGAR00001763452_1000IBD00149
15335,EGAR00001763453_1000IBD00150
15336,EGAR00001763454_1000IBD00154
15337,EGAR00001763455_1000IBD00155
15338,EGAR00001763456_1000IBD00156
15339,EGAR00001763457_1000IBD00157
15340,EGAR00001763458_1000IBD00161
15341,EGAR00001763459_1000IBD00167
15342,EGAR00001763460_1000IBD00171
15343,EGAR00001763461_1000IBD00172
15344,EGAR00001763462_1000IBD00173
15345,EGAR00001763464_1000IBD00184
15346,EGAR00001763465_1000IBD00185
15347,EGAR00001763466_1000IBD00187
15348,EGAR00001763467_1000IBD00188
15349,EGAR00001763469_1000IBD00192
15350,EGAR00001763470_1000IBD00193
15351,EGAR00001763471_1000IBD00194
15352,EGAR00001763472_1000IBD00195
15353,EGAR00001763473_1000IBD00197
15354,EGAR00001763474_1000IBD00198
15355,EGAR00001763475_1000IBD00200
15356,EGAR00001763476_1000IBD00202
15357,EGAR00001763477_1000IBD00204
15358,EGAR00001763478_1000IBD00205
15359,EGAR00001763479_1000IBD00206
15360,EGAR00001763480_1000IBD00208
15361,EGAR00001763482_1000IBD00215
15362,EGAR00001763483_1000IBD00219
15363,EGAR00001763484_1000IBD00224
15364,EGAR00001763485_1000IBD00225
15365,EGAR00001763486_1000IBD00228
15366,EGAR00001763487_1000IBD00229
15367,EGAR00001763488_1000IBD00230
15368,EGAR00001763489_1000IBD00232
15369,EGAR00001763490_1000IBD00234
15370,EGAR00001763491_1000IBD00235
15371,EGAR00001763492_1000IBD00236
15372,EGAR00001763493_1000IBD00237
15373,EGAR00001763495_1000IBD00239
15374,EGAR00001763496_1000IBD00248
15375,EGAR00001763497_1000IBD00249
15376,EGAR00001763498_1000IBD00250
15377,EGAR00001763499_1000IBD00252
15378,EGAR00001763500_1000IBD00253
15379,EGAR00001763502_1000IBD00255
15380,EGAR00001763503_1000IBD00256
15381,EGAR00001763505_1000IBD00264
15382,EGAR00001763506_1000IBD00265
15383,EGAR00001763507_1000IBD00266
15384,EGAR00001763508_1000IBD00269
15385,EGAR00001763509_1000IBD00273
15386,EGAR00001763510_1000IBD00275
15387,EGAR00001763511_1000IBD00277
15388,EGAR00001763512_1000IBD00281
15389,EGAR00001763513_1000IBD00286
15390,EGAR00001763514_1000IBD00287
15391,EGAR00001763515_1000IBD00293
15392,EGAR00001763516_1000IBD00295
15393,EGAR00001763517_1000IBD00296
15394,EGAR00001763519_1000IBD00301
15395,EGAR00001763520_1000IBD00304
15396,EGAR00001763521_1000IBD00308
15397,EGAR00001763522_1000IBD00309
15398,EGAR00001763523_1000IBD00310
15399,EGAR00001763524_1000IBD00311
15400,EGAR00001763526_1000IBD00313
15401,EGAR00001763527_1000IBD00322
15402,EGAR00001763528_1000IBD00326
15403,EGAR00001763529_1000IBD00327
15404,EGAR00001763530_1000IBD00328
15405,EGAR00001763531_1000IBD00329
15406,EGAR00001763532_1000IBD00332
15407,EGAR00001763533_1000IBD00334
15408,EGAR00001763534_1000IBD00339
15409,EGAR00001763535_1000IBD00341
15410,EGAR00001763536_1000IBD00342
15411,EGAR00001763537_1000IBD00343
15412,EGAR00001763539_1000IBD00345
15413,EGAR00001763540_1000IBD00347
15414,EGAR00001763541_1000IBD00349
15415,EGAR00001763544_1000IBD00357
15416,EGAR00001763545_1000IBD00358
15417,EGAR00001763547_1000IBD00360
15418,EGAR00001763548_1000IBD00361
15419,EGAR00001763549_1000IBD00364
15420,EGAR00001763550_1000IBD00365
15421,EGAR00001763552_1000IBD00367
15422,EGAR00001763553_1000IBD00370
15423,EGAR00001763554_1000IBD00371
15424,EGAR00001763555_1000IBD00374
15425,EGAR00001763556_1000IBD00375
15426,EGAR00001763557_1000IBD00379
15427,EGAR00001763558_1000IBD00384
15428,EGAR00001763559_1000IBD00386
15429,EGAR00001763560_1000IBD00389
15430,EGAR00001763561_1000IBD00390
15431,EGAR00001763562_1000IBD00393
15432,EGAR00001763563_1000IBD00395
15433,EGAR00001763565_1000IBD00398
15434,EGAR00001763566_1000IBD00401
15435,EGAR00001763567_1000IBD00403
15436,EGAR00001763569_1000IBD00407
15437,EGAR00001763570_1000IBD00408
15438,EGAR00001763571_1000IBD00410
15439,EGAR00001763572_1000IBD00412
15440,EGAR00001763573_1000IBD00416
15441,EGAR00001763574_1000IBD00419
15442,EGAR00001763575_1000IBD00421
15443,EGAR00001763576_1000IBD00423
15444,EGAR00001763577_1000IBD00426
15445,EGAR00001763578_1000IBD00427
15446,EGAR00001763579_1000IBD00431
15447,EGAR00001763580_1000IBD00433
15448,EGAR00001763581_1000IBD00438
15449,EGAR00001763582_1000IBD00442
15450,EGAR00001763583_1000IBD00444
15451,EGAR00001763584_1000IBD00448
15452,EGAR00001763586_1000IBD00450
15453,EGAR00001763587_1000IBD00453
15454,EGAR00001763588_1000IBD00458
15455,EGAR00001763591_1000IBD00467
15456,EGAR00001763592_1000IBD00469
15457,EGAR00001763593_1000IBD00470
15458,EGAR00001763594_1000IBD00474
15459,EGAR00001763595_1000IBD00475
15460,EGAR00001763596_1000IBD00477
15461,EGAR00001763597_1000IBD00479
15462,EGAR00001763598_1000IBD00485
15463,EGAR00001763599_1000IBD00486
15464,EGAR00001763600_1000IBD00492
15465,EGAR00001763601_1000IBD00494
15466,EGAR00001763602_1000IBD00495
15467,EGAR00001763605_1000IBD00502
15468,EGAR00001763607_1000IBD00505
15469,EGAR00001763608_1000IBD00508
15470,EGAR00001763609_1000IBD00509
15471,EGAR00001763610_1000IBD00510
15472,EGAR00001763611_1000IBD00511
15473,EGAR00001763612_1000IBD00512
15474,EGAR00001763613_1000IBD00514
15475,EGAR00001763615_1000IBD00526
15476,EGAR00001763617_1000IBD00529
15477,EGAR00001763619_1000IBD00531
15478,EGAR00001763620_1000IBD00534
15479,EGAR00001763621_1000IBD00535
15480,EGAR00001763622_1000IBD00536
15481,EGAR00001763623_1000IBD00538
15482,EGAR00001763624_1000IBD00539
15483,EGAR00001763625_1000IBD00540
15484,EGAR00001763626_1000IBD00541
15485,EGAR00001763627_1000IBD00545
15486,EGAR00001763628_1000IBD00546
15487,EGAR00001763629_1000IBD00548
15488,EGAR00001763630_1000IBD00550
15489,EGAR00001763631_1000IBD00556
15490,EGAR00001763632_1000IBD00559
15491,EGAR00001763633_1000IBD00563
15492,EGAR00001763634_1000IBD00565
15493,EGAR00001763635_1000IBD00566
15494,EGAR00001763636_1000IBD00567
15495,EGAR00001763637_1000IBD00569
15496,EGAR00001763639_1000IBD00577
15497,EGAR00001763640_1000IBD00579
15498,EGAR00001763641_1000IBD00580
15499,EGAR00001763642_1000IBD00583
15500,EGAR00001763643_1000IBD00586
15501,EGAR00001763644_1000IBD00588
15502,EGAR00001763645_1000IBD00590
15503,EGAR00001763646_1000IBD00593
15504,EGAR00001763647_1000IBD00594
15505,EGAR00001763648_1000IBD00596
15506,EGAR00001763649_1000IBD00597
15507,EGAR00001763650_1000IBD00598
15508,EGAR00001763651_1000IBD00599
15509,EGAR00001763652_1000IBD00600
15510,EGAR00001763653_1000IBD00604
15511,EGAR00001763654_1000IBD00606
15512,EGAR00001763655_1000IBD00607
15513,EGAR00001763656_1000IBD00610
15514,EGAR00001763657_1000IBD00611
15515,EGAR00001763658_1000IBD00612
15516,EGAR00001763659_1000IBD00613
15517,EGAR00001763661_1000IBD00616
15518,EGAR00001763662_1000IBD00621
15519,EGAR00001763663_1000IBD00624
15520,EGAR00001763664_1000IBD00625
15521,EGAR00001763665_1000IBD00626
15522,EGAR00001763666_1000IBD00627
15523,EGAR00001763667_1000IBD00628
15524,EGAR00001763668_1000IBD00629
15525,EGAR00001763669_1000IBD00630
15526,EGAR00001763670_1000IBD00631
15527,EGAR00001763671_1000IBD00633
15528,EGAR00001763672_1000IBD00639
15529,EGAR00001763673_1000IBD00640
15530,EGAR00001763674_1000IBD00643
15531,EGAR00001763675_1000IBD00644
15532,EGAR00001763676_1000IBD00645
15533,EGAR00001763677_1000IBD00646
15534,EGAR00001763678_1000IBD00649
15535,EGAR00001763679_1000IBD00652
15536,EGAR00001763680_1000IBD00654
15537,EGAR00001763681_1000IBD00655
15538,EGAR00001763682_1000IBD00663
15539,EGAR00001763683_1000IBD00666
15540,EGAR00001763684_1000IBD00670
15541,EGAR00001763685_1000IBD00671
15542,EGAR00001763686_1000IBD00672
15543,EGAR00001763687_1000IBD00673
15544,EGAR00001763688_1000IBD00676
15545,EGAR00001763689_1000IBD00682
15546,EGAR00001763690_1000IBD00684
15547,EGAR00001763692_1000IBD00686
15548,EGAR00001763693_1000IBD00688
15549,EGAR00001763694_1000IBD00689
15550,EGAR00001763695_1000IBD00690
15551,EGAR00001763696_1000IBD00692
15552,EGAR00001763697_1000IBD00693
15553,EGAR00001763699_1000IBD00695
15554,EGAR00001763701_1000IBD00698
15555,EGAR00001763703_1000IBD00700
15556,EGAR00001763704_1000IBD00701
15557,EGAR00001763705_1000IBD00703
